query id	uniprot id	identity
Kluyveromyces_lactis@Seq_1279	tr|Q6CKR4|Q6CKR4_KLULA	100.0
Kluyveromyces_lactis@Seq_1280	tr|Q6CK81|Q6CK81_KLULA	100.0
Kluyveromyces_lactis@Seq_1282	tr|Q6CVM5|Q6CVM5_KLULA	100.0
Kluyveromyces_lactis@Seq_1283	tr|Q6CLS3|Q6CLS3_KLULA	100.0
Kluyveromyces_lactis@Seq_1284	tr|Q6CTM8|Q6CTM8_KLULA	100.0
Kluyveromyces_lactis@Seq_1285	tr|Q6CKK0|Q6CKK0_KLULA	98.704
Kluyveromyces_lactis@Seq_1286	tr|Q6CJ02|Q6CJ02_KLULA	100.0
Kluyveromyces_lactis@Seq_1287	tr|Q6CXF8|Q6CXF8_KLULA	100.0
Kluyveromyces_lactis@Seq_1288	tr|Q6CJ68|Q6CJ68_KLULA	100.0
Kluyveromyces_lactis@Seq_1289	tr|Q6CL92|Q6CL92_KLULA	100.0
Kluyveromyces_lactis@Seq_129	tr|Q6CSV1|Q6CSV1_KLULA	100.0
Kluyveromyces_lactis@Seq_1290	tr|Q6CLK4|Q6CLK4_KLULA	100.0
Kluyveromyces_lactis@Seq_1291	tr|Q6CSX1|Q6CSX1_KLULA	100.0
Kluyveromyces_lactis@Seq_1292	tr|Q6CXE1|Q6CXE1_KLULA	100.0
Kluyveromyces_lactis@Seq_1294	sp|P49382|ADT_KLULA	100.0
Kluyveromyces_lactis@Seq_1295	tr|Q6CXM5|Q6CXM5_KLULA	100.0
Kluyveromyces_lactis@Seq_1296	tr|Q6CWY6|Q6CWY6_KLULA	100.0
Kluyveromyces_lactis@Seq_1297	tr|Q6CPN8|Q6CPN8_KLULA	100.0
Kluyveromyces_lactis@Seq_1298	tr|B5FV76|B5FV76_KLULA	100.0
Kluyveromyces_lactis@Seq_1299	tr|Q6CWQ1|Q6CWQ1_KLULA	100.0
Kluyveromyces_lactis@Seq_13	tr|Q6CL52|Q6CL52_KLULA	100.0
Kluyveromyces_lactis@Seq_130	tr|Q6CKH6|Q6CKH6_KLULA	100.0
Kluyveromyces_lactis@Seq_1300	tr|Q6CTP4|Q6CTP4_KLULA	100.0
Kluyveromyces_lactis@Seq_1301	tr|Q6CQ82|Q6CQ82_KLULA	100.0
Kluyveromyces_lactis@Seq_1302	sp|Q6CVT9|AIM3_KLULA	100.0
Kluyveromyces_lactis@Seq_1303	tr|Q6CKD0|Q6CKD0_KLULA	100.0
Kluyveromyces_lactis@Seq_1304	tr|Q6CUX7|Q6CUX7_KLULA	100.0
Kluyveromyces_lactis@Seq_1305	tr|Q6CN48|Q6CN48_KLULA	100.0
Kluyveromyces_lactis@Seq_1306	tr|Q6CRT4|Q6CRT4_KLULA	100.0
Kluyveromyces_lactis@Seq_1307	tr|Q6CQG0|Q6CQG0_KLULA	100.0
Kluyveromyces_lactis@Seq_1308	tr|Q6CIX6|Q6CIX6_KLULA	100.0
Kluyveromyces_lactis@Seq_1309	tr|Q6CTK5|Q6CTK5_KLULA	100.0
Kluyveromyces_lactis@Seq_131	tr|Q6CS98|Q6CS98_KLULA	100.0
Kluyveromyces_lactis@Seq_1310	tr|Q6CIW3|Q6CIW3_KLULA	100.0
Kluyveromyces_lactis@Seq_1311	sp|Q6CPK7|KAPR_KLULA	100.0
Kluyveromyces_lactis@Seq_1312	tr|Q6CMJ3|Q6CMJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_1313	tr|Q6CIZ9|Q6CIZ9_KLULA	100.0
Kluyveromyces_lactis@Seq_1314	tr|Q6CXT9|Q6CXT9_KLULA	100.0
Kluyveromyces_lactis@Seq_1315	tr|Q6CT70|Q6CT70_KLULA	100.0
Kluyveromyces_lactis@Seq_1316	tr|Q6CLF3|Q6CLF3_KLULA	100.0
Kluyveromyces_lactis@Seq_1318	tr|Q6CKU2|Q6CKU2_KLULA	99.405
Kluyveromyces_lactis@Seq_1319	tr|Q6CRG9|Q6CRG9_KLULA	100.0
Kluyveromyces_lactis@Seq_132	tr|Q6CTG0|Q6CTG0_KLULA	100.0
Kluyveromyces_lactis@Seq_1320	tr|Q6CRW5|Q6CRW5_KLULA	100.0
Kluyveromyces_lactis@Seq_1321	tr|Q6CQK9|Q6CQK9_KLULA	100.0
Kluyveromyces_lactis@Seq_1322	tr|Q6CSU8|Q6CSU8_KLULA	100.0
Kluyveromyces_lactis@Seq_1323	sp|Q6CRH6|CCZ1_KLULA	100.0
Kluyveromyces_lactis@Seq_1324	tr|Q6CLY2|Q6CLY2_KLULA	100.0
Kluyveromyces_lactis@Seq_1325	tr|Q6CY26|Q6CY26_KLULA	100.0
Kluyveromyces_lactis@Seq_1326	tr|Q6CY96|Q6CY96_KLULA	100.0
Kluyveromyces_lactis@Seq_1327	tr|Q6CJ95|Q6CJ95_KLULA	100.0
Kluyveromyces_lactis@Seq_1328	tr|F2Z634|F2Z634_KLULA	100.0
Kluyveromyces_lactis@Seq_1329	tr|Q6CRH9|Q6CRH9_KLULA	100.0
Kluyveromyces_lactis@Seq_133	tr|Q6CWD3|Q6CWD3_KLULA	100.0
Kluyveromyces_lactis@Seq_1330	tr|Q6CVP3|Q6CVP3_KLULA	100.0
Kluyveromyces_lactis@Seq_1331	tr|Q6CW49|Q6CW49_KLULA	100.0
Kluyveromyces_lactis@Seq_1332	tr|Q6CY97|Q6CY97_KLULA	100.0
Kluyveromyces_lactis@Seq_1333	tr|Q6CLE5|Q6CLE5_KLULA	100.0
Kluyveromyces_lactis@Seq_1334	tr|Q6CLL9|Q6CLL9_KLULA	100.0
Kluyveromyces_lactis@Seq_1335	sp|Q6CM45|TIM50_KLULA	100.0
Kluyveromyces_lactis@Seq_1336	tr|Q6CKU7|Q6CKU7_KLULA	100.0
Kluyveromyces_lactis@Seq_1337	tr|Q6CN09|Q6CN09_KLULA	100.0
Kluyveromyces_lactis@Seq_1338	sp|Q6CW75|THG1_KLULA	100.0
Kluyveromyces_lactis@Seq_1339	tr|Q6CSV0|Q6CSV0_KLULA	100.0
Kluyveromyces_lactis@Seq_134	tr|Q6CKJ7|Q6CKJ7_KLULA	100.0
Kluyveromyces_lactis@Seq_1341	tr|Q6CUP4|Q6CUP4_KLULA	100.0
Kluyveromyces_lactis@Seq_1342	tr|Q6CKW4|Q6CKW4_KLULA	100.0
Kluyveromyces_lactis@Seq_1343	tr|Q6CVK9|Q6CVK9_KLULA	100.0
Kluyveromyces_lactis@Seq_1344	tr|Q6CUQ7|Q6CUQ7_KLULA	99.869
Kluyveromyces_lactis@Seq_1345	tr|Q6CPB6|Q6CPB6_KLULA	100.0
Kluyveromyces_lactis@Seq_1346	tr|Q6CIZ0|Q6CIZ0_KLULA	100.0
Kluyveromyces_lactis@Seq_1347	tr|Q6CP10|Q6CP10_KLULA	100.0
Kluyveromyces_lactis@Seq_1348	tr|Q6CP57|Q6CP57_KLULA	100.0
Kluyveromyces_lactis@Seq_1349	tr|Q6CMJ9|Q6CMJ9_KLULA	100.0
Kluyveromyces_lactis@Seq_135	tr|Q6CV91|Q6CV91_KLULA	100.0
Kluyveromyces_lactis@Seq_1350	tr|Q6CJL9|Q6CJL9_KLULA	100.0
Kluyveromyces_lactis@Seq_1351	tr|Q6CJ78|Q6CJ78_KLULA	100.0
Kluyveromyces_lactis@Seq_1352	sp|Q00988|CY1_KLULA	100.0
Kluyveromyces_lactis@Seq_1353	sp|Q6CMM1|LCL3_KLULA	100.0
Kluyveromyces_lactis@Seq_1354	tr|Q6CPQ1|Q6CPQ1_KLULA	100.0
Kluyveromyces_lactis@Seq_1355	tr|Q6CMT4|Q6CMT4_KLULA	100.0
Kluyveromyces_lactis@Seq_1356	tr|Q6CNV8|Q6CNV8_KLULA	100.0
Kluyveromyces_lactis@Seq_1357	tr|Q6CNI1|Q6CNI1_KLULA	100.0
Kluyveromyces_lactis@Seq_1358	tr|Q6CTH1|Q6CTH1_KLULA	100.0
Kluyveromyces_lactis@Seq_1359	sp|Q6CWX7|ZRG8_KLULA	100.0
Kluyveromyces_lactis@Seq_136	tr|Q6CJ54|Q6CJ54_KLULA	100.0
Kluyveromyces_lactis@Seq_1360	tr|Q6CP54|Q6CP54_KLULA	100.0
Kluyveromyces_lactis@Seq_1361	tr|Q6CSV7|Q6CSV7_KLULA	100.0
Kluyveromyces_lactis@Seq_1362	sp|Q6CUQ9|DPH4_KLULA	100.0
Kluyveromyces_lactis@Seq_1363	tr|Q6CX78|Q6CX78_KLULA	100.0
Kluyveromyces_lactis@Seq_1364	tr|Q6CSY8|Q6CSY8_KLULA	100.0
Kluyveromyces_lactis@Seq_1365	sp|P33294|SIR2_KLULA	100.0
Kluyveromyces_lactis@Seq_1366	tr|Q6CVQ6|Q6CVQ6_KLULA	100.0
Kluyveromyces_lactis@Seq_1367	sp|Q6CTX8|PYRD2_KLULA	100.0
Kluyveromyces_lactis@Seq_1368	tr|Q6CVV4|Q6CVV4_KLULA	100.0
Kluyveromyces_lactis@Seq_1369	tr|Q6CWG5|Q6CWG5_KLULA	100.0
Kluyveromyces_lactis@Seq_1370	tr|Q6CMG0|Q6CMG0_KLULA	100.0
Kluyveromyces_lactis@Seq_1371	tr|Q6CQ64|Q6CQ64_KLULA	100.0
Kluyveromyces_lactis@Seq_1372	sp|Q6CRS3|AIM41_KLULA	100.0
Kluyveromyces_lactis@Seq_1373	tr|Q6CQW2|Q6CQW2_KLULA	100.0
Kluyveromyces_lactis@Seq_1374	tr|Q6CSC5|Q6CSC5_KLULA	100.0
Kluyveromyces_lactis@Seq_1375	tr|Q6CWM6|Q6CWM6_KLULA	89.47399999999999
Kluyveromyces_lactis@Seq_1376	tr|Q6CVT5|Q6CVT5_KLULA	100.0
Kluyveromyces_lactis@Seq_1377	tr|Q6CJD9|Q6CJD9_KLULA	100.0
Kluyveromyces_lactis@Seq_1378	tr|Q6CR29|Q6CR29_KLULA	100.0
Kluyveromyces_lactis@Seq_1379	tr|Q6CLR0|Q6CLR0_KLULA	100.0
Kluyveromyces_lactis@Seq_138	tr|Q6CPM5|Q6CPM5_KLULA	100.0
Kluyveromyces_lactis@Seq_1380	tr|Q6CP38|Q6CP38_KLULA	100.0
Kluyveromyces_lactis@Seq_1381	tr|Q6CSW4|Q6CSW4_KLULA	100.0
Kluyveromyces_lactis@Seq_1383	tr|Q6CT93|Q6CT93_KLULA	100.0
Kluyveromyces_lactis@Seq_1384	tr|Q6CTD6|Q6CTD6_KLULA	100.0
Kluyveromyces_lactis@Seq_1385	tr|Q6CSK3|Q6CSK3_KLULA	88.431
Kluyveromyces_lactis@Seq_1386	tr|Q6CRB6|Q6CRB6_KLULA	100.0
Kluyveromyces_lactis@Seq_1387	tr|Q6CVR2|Q6CVR2_KLULA	100.0
Kluyveromyces_lactis@Seq_1388	tr|Q6CIM2|Q6CIM2_KLULA	100.0
Kluyveromyces_lactis@Seq_1389	tr|Q6CUL7|Q6CUL7_KLULA	100.0
Kluyveromyces_lactis@Seq_139	tr|Q6CUE6|Q6CUE6_KLULA	100.0
Kluyveromyces_lactis@Seq_1391	tr|Q6CJ33|Q6CJ33_KLULA	100.0
Kluyveromyces_lactis@Seq_1392	sp|Q6CSB9|ARP4_KLULA	100.0
Kluyveromyces_lactis@Seq_1393	sp|B4UNA2|SHU2_KLULA	100.0
Kluyveromyces_lactis@Seq_1394	sp|Q6CJ38|SWR1_KLULA	100.0
Kluyveromyces_lactis@Seq_1395	tr|Q6CMS0|Q6CMS0_KLULA	100.0
Kluyveromyces_lactis@Seq_1396	tr|Q6CJZ1|Q6CJZ1_KLULA	100.0
Kluyveromyces_lactis@Seq_1397	sp|Q6CQ02|IRC19_KLULA	100.0
Kluyveromyces_lactis@Seq_1398	tr|Q6CRD1|Q6CRD1_KLULA	100.0
Kluyveromyces_lactis@Seq_1399	tr|Q6CQH8|Q6CQH8_KLULA	100.0
Kluyveromyces_lactis@Seq_14	tr|Q6CM20|Q6CM20_KLULA	99.286
Kluyveromyces_lactis@Seq_140	tr|Q6CM94|Q6CM94_KLULA	100.0
Kluyveromyces_lactis@Seq_1400	sp|Q6CSF8|AEP2_KLULA	100.0
Kluyveromyces_lactis@Seq_1401	tr|Q6CTY5|Q6CTY5_KLULA	100.0
Kluyveromyces_lactis@Seq_1402	tr|Q6CJN8|Q6CJN8_KLULA	100.0
Kluyveromyces_lactis@Seq_1403	tr|Q6CMS4|Q6CMS4_KLULA	100.0
Kluyveromyces_lactis@Seq_1404	sp|Q6CIT6|NM111_KLULA	100.0
Kluyveromyces_lactis@Seq_1406	tr|Q6CS55|Q6CS55_KLULA	100.0
Kluyveromyces_lactis@Seq_1407	tr|Q6CXP6|Q6CXP6_KLULA	100.0
Kluyveromyces_lactis@Seq_1408	tr|Q6CNN7|Q6CNN7_KLULA	100.0
Kluyveromyces_lactis@Seq_1409	tr|Q6CN24|Q6CN24_KLULA	100.0
Kluyveromyces_lactis@Seq_141	tr|Q6CJX7|Q6CJX7_KLULA	100.0
Kluyveromyces_lactis@Seq_1410	tr|Q6CQZ2|Q6CQZ2_KLULA	100.0
Kluyveromyces_lactis@Seq_1411	tr|Q6CX16|Q6CX16_KLULA	100.0
Kluyveromyces_lactis@Seq_1412	tr|Q6CQU0|Q6CQU0_KLULA	100.0
Kluyveromyces_lactis@Seq_1413	tr|Q6CX48|Q6CX48_KLULA	100.0
Kluyveromyces_lactis@Seq_1414	tr|Q6CRS0|Q6CRS0_KLULA	100.0
Kluyveromyces_lactis@Seq_1415	tr|Q6CPA3|Q6CPA3_KLULA	100.0
Kluyveromyces_lactis@Seq_1416	sp|Q6CX91|SET5_KLULA	100.0
Kluyveromyces_lactis@Seq_1417	sp|Q6CXR1|U508_KLULA	100.0
Kluyveromyces_lactis@Seq_1418	tr|Q6CJS2|Q6CJS2_KLULA	100.0
Kluyveromyces_lactis@Seq_1419	tr|Q6CTD4|Q6CTD4_KLULA	100.0
Kluyveromyces_lactis@Seq_142	tr|Q6CNS1|Q6CNS1_KLULA	100.0
Kluyveromyces_lactis@Seq_1420	tr|Q6CW01|Q6CW01_KLULA	100.0
Kluyveromyces_lactis@Seq_1421	sp|Q6CIU0|CTU2_KLULA	100.0
Kluyveromyces_lactis@Seq_1422	tr|Q6CJF1|Q6CJF1_KLULA	100.0
Kluyveromyces_lactis@Seq_1423	tr|Q6CLY7|Q6CLY7_KLULA	100.0
Kluyveromyces_lactis@Seq_1424	tr|Q6CLN5|Q6CLN5_KLULA	100.0
Kluyveromyces_lactis@Seq_1425	tr|B5FV90|B5FV90_KLULA	94.93700000000001
Kluyveromyces_lactis@Seq_1426	tr|Q6CSH9|Q6CSH9_KLULA	100.0
Kluyveromyces_lactis@Seq_1427	tr|Q6CXH9|Q6CXH9_KLULA	100.0
Kluyveromyces_lactis@Seq_1428	tr|Q6CNT2|Q6CNT2_KLULA	100.0
Kluyveromyces_lactis@Seq_1429	tr|Q6CXV7|Q6CXV7_KLULA	99.525
Kluyveromyces_lactis@Seq_143	tr|Q6CVT6|Q6CVT6_KLULA	100.0
Kluyveromyces_lactis@Seq_1430	sp|Q6CLZ2|ATG21_KLULA	100.0
Kluyveromyces_lactis@Seq_1431	tr|Q6CQT0|Q6CQT0_KLULA	98.068
Kluyveromyces_lactis@Seq_1432	tr|Q6CN50|Q6CN50_KLULA	100.0
Kluyveromyces_lactis@Seq_1433	tr|Q6CME7|Q6CME7_KLULA	100.0
Kluyveromyces_lactis@Seq_1434	tr|Q6CT16|Q6CT16_KLULA	100.0
Kluyveromyces_lactis@Seq_1435	tr|Q6CK51|Q6CK51_KLULA	100.0
Kluyveromyces_lactis@Seq_1436	tr|Q6CNN9|Q6CNN9_KLULA	100.0
Kluyveromyces_lactis@Seq_1437	tr|Q6CPD1|Q6CPD1_KLULA	100.0
Kluyveromyces_lactis@Seq_1438	tr|Q6CKY0|Q6CKY0_KLULA	100.0
Kluyveromyces_lactis@Seq_1439	tr|Q6CQY6|Q6CQY6_KLULA	100.0
Kluyveromyces_lactis@Seq_144	tr|Q6CSX5|Q6CSX5_KLULA	100.0
Kluyveromyces_lactis@Seq_1440	tr|Q6CNH9|Q6CNH9_KLULA	100.0
Kluyveromyces_lactis@Seq_1441	tr|Q6CV99|Q6CV99_KLULA	100.0
Kluyveromyces_lactis@Seq_1442	tr|Q6CWC9|Q6CWC9_KLULA	100.0
Kluyveromyces_lactis@Seq_1443	tr|Q6CT20|Q6CT20_KLULA	100.0
Kluyveromyces_lactis@Seq_1444	tr|Q6CVL8|Q6CVL8_KLULA	100.0
Kluyveromyces_lactis@Seq_1445	sp|Q6CPW2|MGMT_KLULA	100.0
Kluyveromyces_lactis@Seq_1446	tr|Q6CQJ1|Q6CQJ1_KLULA	100.0
Kluyveromyces_lactis@Seq_1447	tr|Q6CW18|Q6CW18_KLULA	100.0
Kluyveromyces_lactis@Seq_1448	tr|F2Z669|F2Z669_KLULA	100.0
Kluyveromyces_lactis@Seq_1449	tr|Q6CPG8|Q6CPG8_KLULA	100.0
Kluyveromyces_lactis@Seq_145	sp|Q6CK06|SLU7_KLULA	100.0
Kluyveromyces_lactis@Seq_1450	tr|Q6CVF9|Q6CVF9_KLULA	100.0
Kluyveromyces_lactis@Seq_1451	sp|Q6CXS7|SFH5_KLULA	100.0
Kluyveromyces_lactis@Seq_1452	tr|Q6CNN8|Q6CNN8_KLULA	100.0
Kluyveromyces_lactis@Seq_1453	tr|Q6CPJ3|Q6CPJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_1454	tr|Q6CIF1|Q6CIF1_KLULA	100.0
Kluyveromyces_lactis@Seq_1455	tr|Q6CT53|Q6CT53_KLULA	99.277
Kluyveromyces_lactis@Seq_1456	tr|Q6CIK1|Q6CIK1_KLULA	100.0
Kluyveromyces_lactis@Seq_1457	tr|Q6CIN7|Q6CIN7_KLULA	100.0
Kluyveromyces_lactis@Seq_1458	tr|Q6CU08|Q6CU08_KLULA	100.0
Kluyveromyces_lactis@Seq_1459	tr|Q6CJ53|Q6CJ53_KLULA	100.0
Kluyveromyces_lactis@Seq_146	tr|Q6CM54|Q6CM54_KLULA	100.0
Kluyveromyces_lactis@Seq_1460	tr|Q6CV32|Q6CV32_KLULA	100.0
Kluyveromyces_lactis@Seq_1461	tr|Q6CMT8|Q6CMT8_KLULA	100.0
Kluyveromyces_lactis@Seq_1462	tr|Q6CT83|Q6CT83_KLULA	100.0
Kluyveromyces_lactis@Seq_1463	tr|Q6CJR0|Q6CJR0_KLULA	100.0
Kluyveromyces_lactis@Seq_1464	tr|Q6CJ80|Q6CJ80_KLULA	100.0
Kluyveromyces_lactis@Seq_1465	tr|Q6CQ66|Q6CQ66_KLULA	100.0
Kluyveromyces_lactis@Seq_1466	tr|Q6CLG8|Q6CLG8_KLULA	100.0
Kluyveromyces_lactis@Seq_1467	sp|Q6CJG3|ALG14_KLULA	100.0
Kluyveromyces_lactis@Seq_1468	sp|Q6CKE9|ESA1_KLULA	100.0
Kluyveromyces_lactis@Seq_1469	tr|Q6CR48|Q6CR48_KLULA	100.0
Kluyveromyces_lactis@Seq_147	tr|Q6CXL2|Q6CXL2_KLULA	100.0
Kluyveromyces_lactis@Seq_1470	tr|Q6CKX7|Q6CKX7_KLULA	100.0
Kluyveromyces_lactis@Seq_1471	sp|Q6CMA2|CIAO1_KLULA	100.0
Kluyveromyces_lactis@Seq_1472	tr|Q6CNP7|Q6CNP7_KLULA	100.0
Kluyveromyces_lactis@Seq_1473	tr|Q6CTB7|Q6CTB7_KLULA	100.0
Kluyveromyces_lactis@Seq_1474	tr|Q6CU38|Q6CU38_KLULA	100.0
Kluyveromyces_lactis@Seq_1475	tr|Q6CLM1|Q6CLM1_KLULA	100.0
Kluyveromyces_lactis@Seq_1476	tr|Q6CJF8|Q6CJF8_KLULA	100.0
Kluyveromyces_lactis@Seq_1477	tr|Q6CNX5|Q6CNX5_KLULA	100.0
Kluyveromyces_lactis@Seq_1478	tr|Q6CWV9|Q6CWV9_KLULA	100.0
Kluyveromyces_lactis@Seq_1479	tr|Q6CW10|Q6CW10_KLULA	100.0
Kluyveromyces_lactis@Seq_148	tr|Q6CN34|Q6CN34_KLULA	100.0
Kluyveromyces_lactis@Seq_1480	tr|Q6CWC5|Q6CWC5_KLULA	100.0
Kluyveromyces_lactis@Seq_1481	tr|Q6CR24|Q6CR24_KLULA	100.0
Kluyveromyces_lactis@Seq_1482	tr|Q6CLB3|Q6CLB3_KLULA	100.0
Kluyveromyces_lactis@Seq_1483	tr|Q6CIG5|Q6CIG5_KLULA	100.0
Kluyveromyces_lactis@Seq_1484	tr|Q6CRF9|Q6CRF9_KLULA	100.0
Kluyveromyces_lactis@Seq_1485	tr|Q6CRI0|Q6CRI0_KLULA	100.0
Kluyveromyces_lactis@Seq_1486	tr|Q6CV54|Q6CV54_KLULA	100.0
Kluyveromyces_lactis@Seq_1487	tr|Q6CIY5|Q6CIY5_KLULA	100.0
Kluyveromyces_lactis@Seq_1488	tr|Q6CTV3|Q6CTV3_KLULA	100.0
Kluyveromyces_lactis@Seq_1489	tr|Q6CU03|Q6CU03_KLULA	100.0
Kluyveromyces_lactis@Seq_149	tr|Q6CVZ7|Q6CVZ7_KLULA	100.0
Kluyveromyces_lactis@Seq_1490	tr|Q6CVR9|Q6CVR9_KLULA	100.0
Kluyveromyces_lactis@Seq_1491	tr|Q6CQV8|Q6CQV8_KLULA	100.0
Kluyveromyces_lactis@Seq_1492	sp|Q6CP16|RT25_KLULA	100.0
Kluyveromyces_lactis@Seq_1493	tr|Q6CTL7|Q6CTL7_KLULA	100.0
Kluyveromyces_lactis@Seq_1494	tr|Q6CKF7|Q6CKF7_KLULA	99.885
Kluyveromyces_lactis@Seq_1495	tr|Q6CIQ4|Q6CIQ4_KLULA	100.0
Kluyveromyces_lactis@Seq_1496	tr|Q6CM31|Q6CM31_KLULA	100.0
Kluyveromyces_lactis@Seq_1498	tr|Q6CPY5|Q6CPY5_KLULA	100.0
Kluyveromyces_lactis@Seq_1499	tr|Q6CM75|Q6CM75_KLULA	100.0
Kluyveromyces_lactis@Seq_15	tr|Q6CJI5|Q6CJI5_KLULA	100.0
Kluyveromyces_lactis@Seq_150	tr|B5FV75|B5FV75_KLULA	100.0
Kluyveromyces_lactis@Seq_1500	tr|Q6CJQ9|Q6CJQ9_KLULA	100.0
Kluyveromyces_lactis@Seq_1501	tr|Q6CN07|Q6CN07_KLULA	100.0
Kluyveromyces_lactis@Seq_1503	tr|Q6CTG4|Q6CTG4_KLULA	100.0
Kluyveromyces_lactis@Seq_1504	tr|Q6CQR5|Q6CQR5_KLULA	100.0
Kluyveromyces_lactis@Seq_1505	tr|Q6CVW1|Q6CVW1_KLULA	100.0
Kluyveromyces_lactis@Seq_1506	tr|Q6CIC7|Q6CIC7_KLULA	100.0
Kluyveromyces_lactis@Seq_1507	tr|Q6CWS6|Q6CWS6_KLULA	100.0
Kluyveromyces_lactis@Seq_1508	tr|Q6CKN3|Q6CKN3_KLULA	100.0
Kluyveromyces_lactis@Seq_1509	sp|Q6CJV1|DRS1_KLULA	100.0
Kluyveromyces_lactis@Seq_151	tr|Q6CN36|Q6CN36_KLULA	100.0
Kluyveromyces_lactis@Seq_1510	sp|Q6CTM9|END3_KLULA	100.0
Kluyveromyces_lactis@Seq_1511	tr|Q6CY02|Q6CY02_KLULA	100.0
Kluyveromyces_lactis@Seq_1512	tr|Q6CU56|Q6CU56_KLULA	100.0
Kluyveromyces_lactis@Seq_1513	tr|Q6CPG5|Q6CPG5_KLULA	100.0
Kluyveromyces_lactis@Seq_1514	tr|Q6CSE6|Q6CSE6_KLULA	100.0
Kluyveromyces_lactis@Seq_1515	tr|Q6CLQ6|Q6CLQ6_KLULA	100.0
Kluyveromyces_lactis@Seq_1516	tr|Q6CW70|Q6CW70_KLULA	100.0
Kluyveromyces_lactis@Seq_1517	tr|Q6CL71|Q6CL71_KLULA	99.167
Kluyveromyces_lactis@Seq_1518	sp|Q6CLI2|PRM10_KLULA	100.0
Kluyveromyces_lactis@Seq_1519	tr|Q6CNF0|Q6CNF0_KLULA	100.0
Kluyveromyces_lactis@Seq_152	sp|Q6CU61|DML1_KLULA	100.0
Kluyveromyces_lactis@Seq_1520	tr|Q6CWE7|Q6CWE7_KLULA	100.0
Kluyveromyces_lactis@Seq_1521	tr|Q6CM97|Q6CM97_KLULA	100.0
Kluyveromyces_lactis@Seq_1522	tr|Q6CM77|Q6CM77_KLULA	100.0
Kluyveromyces_lactis@Seq_1523	tr|Q6CMK0|Q6CMK0_KLULA	100.0
Kluyveromyces_lactis@Seq_1524	sp|Q6CTT6|MED6_KLULA	100.0
Kluyveromyces_lactis@Seq_1525	tr|F2Z5Z0|F2Z5Z0_KLULA	100.0
Kluyveromyces_lactis@Seq_1526	sp|Q6CKI3|RMD9_KLULA	100.0
Kluyveromyces_lactis@Seq_1527	tr|Q6CJF9|Q6CJF9_KLULA	100.0
Kluyveromyces_lactis@Seq_1528	tr|Q6CL10|Q6CL10_KLULA	100.0
Kluyveromyces_lactis@Seq_1529	tr|Q6CP40|Q6CP40_KLULA	99.74
Kluyveromyces_lactis@Seq_153	tr|Q6CP03|Q6CP03_KLULA	100.0
Kluyveromyces_lactis@Seq_1530	sp|Q6CXI8|DAD2_KLULA	100.0
Kluyveromyces_lactis@Seq_1531	tr|Q6CUV5|Q6CUV5_KLULA	100.0
Kluyveromyces_lactis@Seq_1532	tr|Q6CXZ6|Q6CXZ6_KLULA	100.0
Kluyveromyces_lactis@Seq_1533	tr|Q6CT13|Q6CT13_KLULA	100.0
Kluyveromyces_lactis@Seq_1534	tr|Q6CJ01|Q6CJ01_KLULA	100.0
Kluyveromyces_lactis@Seq_1535	tr|Q6CWK6|Q6CWK6_KLULA	100.0
Kluyveromyces_lactis@Seq_1536	sp|Q6CID0|NCB5R_KLULA	100.0
Kluyveromyces_lactis@Seq_1537	tr|Q6CTA4|Q6CTA4_KLULA	100.0
Kluyveromyces_lactis@Seq_1538	sp|Q6CQV5|VAB2_KLULA	100.0
Kluyveromyces_lactis@Seq_1539	sp|Q6CR76|HOT1_KLULA	100.0
Kluyveromyces_lactis@Seq_154	sp|Q6CKF0|PTPA2_KLULA	100.0
Kluyveromyces_lactis@Seq_1540	sp|Q6CIT9|COX23_KLULA	100.0
Kluyveromyces_lactis@Seq_1541	tr|Q6CN32|Q6CN32_KLULA	100.0
Kluyveromyces_lactis@Seq_1542	tr|Q6CMU6|Q6CMU6_KLULA	100.0
Kluyveromyces_lactis@Seq_1543	tr|Q6CMS7|Q6CMS7_KLULA	100.0
Kluyveromyces_lactis@Seq_1544	tr|Q6CW41|Q6CW41_KLULA	100.0
Kluyveromyces_lactis@Seq_1546	tr|Q6CPZ3|Q6CPZ3_KLULA	100.0
Kluyveromyces_lactis@Seq_1547	tr|Q6CXJ9|Q6CXJ9_KLULA	100.0
Kluyveromyces_lactis@Seq_1548	tr|Q6CX25|Q6CX25_KLULA	100.0
Kluyveromyces_lactis@Seq_1549	tr|Q6CL08|Q6CL08_KLULA	100.0
Kluyveromyces_lactis@Seq_155	sp|Q874T6|GLNA_KLULA	100.0
Kluyveromyces_lactis@Seq_1550	tr|Q6CMI4|Q6CMI4_KLULA	100.0
Kluyveromyces_lactis@Seq_1551	tr|Q6CRZ7|Q6CRZ7_KLULA	100.0
Kluyveromyces_lactis@Seq_1552	tr|Q6CVI6|Q6CVI6_KLULA	100.0
Kluyveromyces_lactis@Seq_1553	tr|Q6CIP3|Q6CIP3_KLULA	100.0
Kluyveromyces_lactis@Seq_1554	tr|Q6CL69|Q6CL69_KLULA	100.0
Kluyveromyces_lactis@Seq_1555	tr|Q6CS22|Q6CS22_KLULA	100.0
Kluyveromyces_lactis@Seq_1556	tr|Q6CJ69|Q6CJ69_KLULA	100.0
