complex type	sequence id	index	ortholog
GET complex	Candida_albicans@C1_02760W_A	12_3245	OG3284
GET complex	Candida_albicans@C1_09750W_A	12_294	OG5751
GET complex	Candida_albicans@C2_00320W_A	12_3168	OG2441
GID complex	Candida_albicans@C1_04560W_A	12_510	OG6407
GID complex	Candida_albicans@C3_05850W_A	12_2436	OG4542
GID complex	Candida_albicans@C3_06560W_A	12_27	OG2599
GID complex	Candida_albicans@C4_04750W_A	12_2717	OG4752
GID complex	Candida_albicans@C5_02450W_A	12_3446	OG5869
GID complex	Candida_albicans@C7_03240W_A	12_1358	OG3194
GINS complex	Candida_albicans@C1_05030C_A	12_3885	OG3307
GINS complex	Candida_albicans@C7_00530C_A	12_5971	OG2873
GINS complex	Candida_albicans@C7_01300C_A	12_4970	OG3537
GINS complex	Candida_albicans@CR_10520C_A	12_5569	OG3283
GPI-anchor transamidase complex	Candida_albicans@C1_07460C_A	12_5670	OG1948
GPI-anchor transamidase complex	Candida_albicans@C4_03130W_A	12_1097	OG2568
GPI-anchor transamidase complex	Candida_albicans@C5_00040C_A	12_5750	OG2254
GPI-anchor transamidase complex	Candida_albicans@C5_03120W_A	12_2730	OG2872
GPI-anchor transamidase complex	Candida_albicans@C6_00270W_A	12_6064	OG27063
Golgi transport complex	Candida_albicans@C1_07270W_A	12_190	OG2659
Golgi transport complex	Candida_albicans@C1_08730W_A	12_3564	OG3765
Golgi transport complex	Candida_albicans@C2_05680W_A	12_713	OG2492
Golgi transport complex	Candida_albicans@C2_05850C_A	12_4506	OG2115
Golgi transport complex	Candida_albicans@C2_06620W_A	12_2709	OG3868
Golgi transport complex	Candida_albicans@C3_00610W_A	12_4391	OG4480
Golgi transport complex	Candida_albicans@CR_02630C_A	12_2458	OG4692
Gtr1-Gtr2 GTPase complex	Candida_albicans@C2_08600W_A	12_44	OG2931
Gtr1-Gtr2 GTPase complex	Candida_albicans@CR_03180W_A	12_31	OG2929
H4/H2A histone acetyltransferase complex	Candida_albicans@C6_03350C_B	12_2053	OG2949
HDA1 complex	Candida_albicans@C3_03670W_A	12_2619	OG5529
HDA1 complex	Candida_albicans@CR_02050C_A	12_5974	OG1736
HDA1 complex	Candida_albicans@CR_09490W_A	12_727	OG3136
HICS complex	Candida_albicans@C1_06700W_A	12_4740	OG3763
HICS complex	Candida_albicans@C1_09140C_A	12_5110	OG3516
HICS complex	Candida_albicans@C4_00370W_A	12_2465	OG4369
HICS complex	Candida_albicans@CR_02740W_A	12_2577	OG5586
HIR complex	Candida_albicans@C1_13970C_A	12_4736	OG4955
HIR complex	Candida_albicans@C2_00330C_A	12_4368	OG4087
HIR complex	Candida_albicans@C3_07680W_A	12_4501	OG3301
HIR complex	Candida_albicans@C5_02750C_A	12_3228	OG3972
HOPS complex	Candida_albicans@C1_04540C_A	12_5121	OG2803
HOPS complex	Candida_albicans@C1_09920W_A	12_4400	OG1889
HOPS complex	Candida_albicans@C2_02440W_A	12_3465	OG4731
HOPS complex	Candida_albicans@C2_05940C_A	12_5535	OG3672
HOPS complex	Candida_albicans@C4_05910C_A	12_5583	OG2511
HOPS complex	Candida_albicans@C6_03020W_A	12_3872	OG2415
HOPS complex	Candida_albicans@C6_03520C_A	12_1226	OG2415
HULC complex	Candida_albicans@C5_00210C_A	12_5881	OG3182
HULC complex	Candida_albicans@C7_03870W_A	12_2761	OG3492
Holliday junction resolvase complex	Candida_albicans@C6_00540W_A	12_48	OG3963
Holliday junction resolvase complex	Candida_albicans@C6_00770C_A	12_4548	OG4947
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C1_06110C_A	12_5595	OG4176
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C1_10790W_A	12_1794	OG1505
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C2_02730W_A	12_3153	OG2940
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C4_06740C_A	12_1563	OG4246
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C5_02390C_A	12_3222	OG5937
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C5_03570W_A	12_2538	OG4220
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@C6_00310W_A	12_5918	OG2998
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@CR_06470W_A	12_1594	OG3550
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@CR_09340W_A	12_3986	OG3875
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@CR_10020C_A	12_4302	OG5840
Hrd1p ubiquitin ligase ERAD-L complex	Candida_albicans@CR_10810C_A	12_5820	OG3886
Hrd1p ubiquitin ligase ERAD-M complex	Candida_albicans@C6_00310W_A	12_5918	OG2998
Hrd1p ubiquitin ligase ERAD-M complex	Candida_albicans@CR_06470W_A	12_1594	OG3550
Hrd1p ubiquitin ligase complex	Candida_albicans@C6_04470C_A	12_4610	OG2476
IRE1-TRAF2-ASK1 complex	Candida_albicans@C1_07970C_B	12_997	OG2241
Ino80 complex	Candida_albicans@C1_01700W_B	12_4679	OG2601
Ino80 complex	Candida_albicans@C1_02940C_A	12_3999	OG6643
Ino80 complex	Candida_albicans@C1_13700W_A	12_1500	OG1896
Ino80 complex	Candida_albicans@C2_03900C_A	12_620	OG3084
Ino80 complex	Candida_albicans@C2_04220C_A	12_690	OG1464
Ino80 complex	Candida_albicans@C2_08720W_A	12_4993	OG4891
Ino80 complex	Candida_albicans@C3_01210C_A	12_6168	OG3768
Ino80 complex	Candida_albicans@C3_03280C_A	12_5357	OG4208
Ino80 complex	Candida_albicans@C4_06450W_A	12_5465	OG3887
Ino80 complex	Candida_albicans@C4_06800W_A	12_3482	OG1721
Ino80 complex	Candida_albicans@C6_03350C_B	12_2053	OG2949
Ino80 complex	Candida_albicans@C7_01810W_A	12_1159	OG2118
Ino80 complex	Candida_albicans@CR_04180C_A	12_6205	OG2549
Ino80 complex	Candida_albicans@CR_04720C_A	12_3756	OG2366
Isw1a complex	Candida_albicans@C1_07340W_A	12_1934	OG1038
Isw1a complex	Candida_albicans@C2_07110C_A	12_3203	OG5462
Isw1b complex	Candida_albicans@C1_07340W_A	12_1934	OG1038
Isw1b complex	Candida_albicans@C7_00910C_A	12_3791	OG6085
Isw1b complex	Candida_albicans@CR_00280C_A	12_314	OG4851
Kelch-containing formin regulatory complex	Candida_albicans@C1_00140W_A	12_1341	OG2047
Kelch-containing formin regulatory complex	Candida_albicans@C2_05260W_B	12_3080	OG6219
Ku70:Ku80 complex	Candida_albicans@C1_11810W_A	12_5828	OG2349
Ku70:Ku80 complex	Candida_albicans@CR_03390C_A	12_4259	OG3527
L-cysteine desulfurase complex	Candida_albicans@C4_05820W_A	12_1014	OG4465
L-cysteine desulfurase complex	Candida_albicans@C7_00390W_A	12_3647	OG1876
Las1 complex	Candida_albicans@C2_06000W_A	12_1908	OG4632
Lid2 complex	Candida_albicans@C1_05750C_A	12_2999	OG4049
Lid2 complex	Candida_albicans@C4_05740C_A	12_2768	OG1678
Lid2 complex	Candida_albicans@C5_04780W_A	12_4570	OG2555
Lsm1-7-Pat1 complex	Candida_albicans@C1_14410W_A	12_2054	OG4421
Lsm1-7-Pat1 complex	Candida_albicans@C4_04870C_A	12_4169	OG2918
Lsm1-7-Pat1 complex	Candida_albicans@C5_03400C_A	12_1918	OG3632
Lsm1-7-Pat1 complex	Candida_albicans@C7_02510W_A	12_2834	OG3888
Lsm1-7-Pat1 complex	Candida_albicans@CR_00240W_A	12_2248	OG3758
Lsm1-7-Pat1 complex	Candida_albicans@CR_04260W_A	12_2200	OG4593
Lsm1-7-Pat1 complex	Candida_albicans@CR_07330W_A	12_254	OG2153
Lsm1-7-Pat1 complex	Candida_albicans@CR_08930C_A	12_2911	OG4096
Lst4-Lst7 complex	Candida_albicans@C2_03500W_A	12_5194	OG5326
Lst4-Lst7 complex	Candida_albicans@C7_02090C_A	12_5856	OG3915
MBF transcription complex	Candida_albicans@C1_01790W_A	12_450	OG4929
MBF transcription complex	Candida_albicans@C1_08670W_A	12_4278	OG2185
MBF transcription complex	Candida_albicans@C2_05860C_A	12_1098	OG4844
MBF transcription complex	Candida_albicans@C3_04110C_A	12_5658	OG2991
MBF transcription complex	Candida_albicans@C6_02280W_A	12_3866	OG5986
MCM complex	Candida_albicans@C1_12550C_A	12_1333	OG2034
MCM complex	Candida_albicans@C2_06250C_A	12_3970	OG1893
MCM complex	Candida_albicans@C2_07350W_A	12_5087	OG1049
MCM complex	Candida_albicans@C2_09020W_A	12_3330	OG2191
MCM complex	Candida_albicans@CR_02110W_A	12_2245	OG2003
MCM complex	Candida_albicans@CR_03830C_A	12_2408	OG2001
MCM core complex	Candida_albicans@C1_12550C_A	12_1333	OG2034
MCM core complex	Candida_albicans@C2_09020W_A	12_3330	OG2191
MCM core complex	Candida_albicans@CR_02110W_A	12_2245	OG2003
MICOS complex	Candida_albicans@C1_00450C_A	12_3044	OG3005
MICOS complex	Candida_albicans@C1_05490C_A	12_404	OG2796
MICOS complex	Candida_albicans@C1_11760C_A	12_1250	OG5043
MICOS complex	Candida_albicans@C4_04970C_A	12_4532	OG3620
MICOS complex	Candida_albicans@CR_03530W_A	12_5754	OG2907
MIH complex	Candida_albicans@C4_00370W_A	12_2465	OG4369
MIH complex	Candida_albicans@C7_01840W_A	12_574	OG2345
MIH complex	Candida_albicans@CR_03090C_A	12_2887	OG2426
MIS12/MIND type complex	Candida_albicans@C1_01070C_A	12_5497	OG4495
MIS12/MIND type complex	Candida_albicans@C7_01830W_A	12_3549	OG4654
MLL1 complex	Candida_albicans@CR_03940W_A	12_2539	OG2351
MOZ/MORF histone acetyltransferase complex	Candida_albicans@C1_08510W_A	12_2066	OG4174
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_albicans@C3_06210C_A	12_770	OG2911
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_albicans@C4_02960W_A	12_602	OG1649
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_albicans@C7_03870W_A	12_2761	OG3492
Mcs4 RR-MAPKKK complex	Candida_albicans@C1_13930W_A	12_1223	OG3235
Mcs4 RR-MAPKKK complex	Candida_albicans@C4_05030C_B	12_506	OG1373
Mei2 nuclear dot complex	Candida_albicans@C5_01620C_A	12_4945	OG2800
Mis6-Sim4 complex	Candida_albicans@C1_04570C_A	12_198	OG3290
Mis6-Sim4 complex	Candida_albicans@C3_04690C_A	12_5855	OG5807
Mon1-Ccz1 complex	Candida_albicans@C6_03580W_A	12_2541	OG6093
Mon1-Ccz1 complex	Candida_albicans@CR_03960C_A	12_1438	OG4015
Mpp10 complex	Candida_albicans@C2_00070C_A	12_562	OG3824
Mpp10 complex	Candida_albicans@CR_00460C_A	12_878	OG1757
Mpp10 complex	Candida_albicans@CR_07950W_A	12_3610	OG2583
Mre11 complex	Candida_albicans@C1_13560W_A	12_5890	OG6157
Mre11 complex	Candida_albicans@C3_02000W_A	12_4815	OG1700
Mre11 complex	Candida_albicans@C7_01340W_A	12_4023	OG2164
MutLalpha complex	Candida_albicans@C2_09470C_A	12_4374	OG2832
MutLalpha complex	Candida_albicans@C4_00790C_A	12_5628	OG1991
MutLbeta complex	Candida_albicans@C4_00790C_A	12_5628	OG1991
MutLgamma complex	Candida_albicans@C1_14400C_A	12_1295	OG4446
MutLgamma complex	Candida_albicans@C4_00790C_A	12_5628	OG1991
MutSalpha complex	Candida_albicans@C1_13170C_A	12_2160	OG2337
MutSalpha complex	Candida_albicans@C4_07120C_A	12_3705	OG1606
MutSbeta complex	Candida_albicans@C2_08680W_A	12_2312	OG1940
MutSbeta complex	Candida_albicans@C4_07120C_A	12_3705	OG1606
MutSgamma complex	Candida_albicans@C4_02820W_B	12_5322	OG5315
MutSgamma complex	Candida_albicans@CR_01790C_A	12_4438	OG5355
Myo2p-Vac17p-Vac8p transport complex	Candida_albicans@C1_13780W_A	12_1296	OG1238
Myo2p-Vac17p-Vac8p transport complex	Candida_albicans@C4_05150W_A	12_5234	OG1739
NADH dehydrogenase complex	Candida_albicans@CM_00370W	12_2703	OG10505
NLS-dependent protein nuclear import complex	Candida_albicans@C1_02240W_A	12_5858	OG1797
NLS-dependent protein nuclear import complex	Candida_albicans@C4_00570C_A	12_5071	OG2214
NLS-dependent protein nuclear import complex	Candida_albicans@C5_00150C_A	12_2397	OG1484
NMS complex	Candida_albicans@C2_09840W_A	12_2975	OG3440
NMS complex	Candida_albicans@C5_01280C_A	12_1066	OG3834
NMS complex	Candida_albicans@C6_04120C_A	12_1515	OG5842
NMS complex	Candida_albicans@CR_02680W_A	12_617	OG2563
NMS complex	Candida_albicans@CR_06920W_A	12_5663	OG6398
NVT complex	Candida_albicans@C1_04400C_A	12_5478	OG1041
NVT complex	Candida_albicans@C1_10490W_A	12_4207	OG1469
NatA complex	Candida_albicans@C5_01870W_B	12_4785	OG2519
NatA complex	Candida_albicans@CR_04070W_A	12_263	OG3793
NatA complex	Candida_albicans@CR_10400W_A	12_5773	OG1823
NatB complex	Candida_albicans@C1_00380C_A	12_826	OG3198
NatB complex	Candida_albicans@C1_06650W_A	12_71	OG3354
NatC complex	Candida_albicans@C3_02210C_A	12_3174	OG2456
NatC complex	Candida_albicans@C4_01760W_A	12_5866	OG2779
NatC complex	Candida_albicans@C5_01020C_A	12_4502	OG6223
Nbp35-Cfd1 ATPase complex	Candida_albicans@C2_09670C_A	12_949	OG2019
Ndc80 complex	Candida_albicans@C2_01730W_B	12_5327	OG4988
Ndc80 complex	Candida_albicans@C5_01280C_A	12_1066	OG3834
Ndc80 complex	Candida_albicans@CR_02680W_A	12_617	OG2563
Ndc80 complex	Candida_albicans@CR_05840W_A	12_5588	OG4933
Nem1-Spo7 phosphatase complex	Candida_albicans@C2_05740W_A	12_1282	OG3769
Nem1-Spo7 phosphatase complex	Candida_albicans@C4_01300W_A	12_479	OG2824
Noc1p-Noc2p complex	Candida_albicans@C3_04560W_A	12_3832	OG1957
Noc1p-Noc2p complex	Candida_albicans@CR_05520W_A	12_2196	OG2060
Noc2p-Noc3p complex	Candida_albicans@C7_03850W_A	12_1618	OG1809
Noc2p-Noc3p complex	Candida_albicans@CR_05520W_A	12_2196	OG2060
Noc4p-Nop14p complex	Candida_albicans@C2_07340W_A	12_5255	OG3217
Noc4p-Nop14p complex	Candida_albicans@C3_04900W_A	12_4951	OG2527
Nrd1 complex	Candida_albicans@C3_04760C_A	12_4450	OG1347
Nrd1 complex	Candida_albicans@C5_00790C_A	12_3896	OG2744
Nrd1 complex	Candida_albicans@C6_02600W_A	12_3837	OG4921
NuA3 histone acetyltransferase complex	Candida_albicans@C1_08510W_A	12_2066	OG4174
NuA3 histone acetyltransferase complex	Candida_albicans@C2_04220C_A	12_690	OG1464
NuA3 histone acetyltransferase complex	Candida_albicans@C3_04540C_A	12_2371	OG3444
NuA3 histone acetyltransferase complex	Candida_albicans@C6_01590W_A	12_3526	OG6137
NuA3 histone acetyltransferase complex	Candida_albicans@CR_01540W_A	12_4084	OG2855
NuA3a histone acetyltransferase complex	Candida_albicans@C1_08510W_A	12_2066	OG4174
NuA3a histone acetyltransferase complex	Candida_albicans@C2_04220C_A	12_690	OG1464
NuA3a histone acetyltransferase complex	Candida_albicans@C3_04540C_A	12_2371	OG3444
NuA3a histone acetyltransferase complex	Candida_albicans@CR_01540W_A	12_4084	OG2855
NuA3b histone acetyltransferase complex	Candida_albicans@C1_08510W_A	12_2066	OG4174
NuA3b histone acetyltransferase complex	Candida_albicans@C2_04220C_A	12_690	OG1464
NuA3b histone acetyltransferase complex	Candida_albicans@C3_04540C_A	12_2371	OG3444
NuA3b histone acetyltransferase complex	Candida_albicans@C6_01590W_A	12_3526	OG6137
NuA3b histone acetyltransferase complex	Candida_albicans@CR_01540W_A	12_4084	OG2855
NuA4 histone acetyltransferase complex	Candida_albicans@C1_03310W_A	12_5928	OG3922
NuA4 histone acetyltransferase complex	Candida_albicans@C1_08510W_A	12_2066	OG4174
NuA4 histone acetyltransferase complex	Candida_albicans@C1_13700W_A	12_1500	OG1896
NuA4 histone acetyltransferase complex	Candida_albicans@C2_03430W_A	12_308	OG3983
NuA4 histone acetyltransferase complex	Candida_albicans@C2_08280W_A	12_2543	OG3397
NuA4 histone acetyltransferase complex	Candida_albicans@C3_00490W_A	12_2405	OG2141
NuA4 histone acetyltransferase complex	Candida_albicans@C4_06800W_A	12_3482	OG1721
NuA4 histone acetyltransferase complex	Candida_albicans@C4_07230C_A	12_1389	OG3071
NuA4 histone acetyltransferase complex	Candida_albicans@C6_01320W_A	12_850	OG1427
NuA4 histone acetyltransferase complex	Candida_albicans@C6_03350C_B	12_2053	OG2949
NuA4 histone acetyltransferase complex	Candida_albicans@C7_01810W_A	12_1159	OG2118
NuA4 histone acetyltransferase complex	Candida_albicans@C7_03770C_A	12_30	OG3717
NuA4 histone acetyltransferase complex	Candida_albicans@CR_00100C_A	12_3268	OG2180
NuA4 histone acetyltransferase complex	Candida_albicans@CR_00400C_A	12_5046	OG2653
NuA4 histone acetyltransferase complex	Candida_albicans@CR_04130C_A	12_1039	OG118437
P-TEFb-cap methyltransferase complex	Candida_albicans@C3_07710W_A	12_4080	OG2292
PAM complex, Tim23 associated import motor	Candida_albicans@C1_14150C_A	12_1087	OG2858
PAM complex, Tim23 associated import motor	Candida_albicans@C2_05450C_A	12_2101	OG4371
PAM complex, Tim23 associated import motor	Candida_albicans@C2_07380W_A	12_1832	OG1002
PAM complex, Tim23 associated import motor	Candida_albicans@C3_00250C_A	12_3165	OG3131
PAM complex, Tim23 associated import motor	Candida_albicans@C3_02500W_A	12_5737	OG3126
PAM complex, Tim23 associated import motor	Candida_albicans@C4_00520W_A	12_5611	OG2440
PAM complex, Tim23 associated import motor	Candida_albicans@CR_01390W_A	12_4148	OG4229
PAN complex	Candida_albicans@C1_09070W_A	12_3106	OG2055
PAN complex	Candida_albicans@C5_05170W_B	12_5047	OG1816
PAS complex	Candida_albicans@C1_00430W_A	12_4747	OG2957
PAS complex	Candida_albicans@C2_01990C_A	12_3835	OG1495
PAS complex	Candida_albicans@C4_04370C_A	12_5045	OG6040
PAS complex	Candida_albicans@C6_03040C_A	12_4897	OG2579
PAS complex	Candida_albicans@CR_08430W_A	12_4887	OG2213
PCNA complex	Candida_albicans@C4_01770W_A	12_325	OG2159
PTW/PP1 phosphatase complex	Candida_albicans@C2_04020C_A	12_1275	OG3661
PTW/PP1 phosphatase complex	Candida_albicans@CR_07650W_A	12_1685	OG1452
PcG protein complex	Candida_albicans@C7_04230W_A	12_5788	OG3583
PeBoW complex	Candida_albicans@C1_04130W_A	12_3040	OG2140
PeBoW complex	Candida_albicans@C1_09510W_A	12_1152	OG2193
PeBoW complex	Candida_albicans@C2_09320C_A	12_5692	OG1722
Pex17p-Pex14p docking complex	Candida_albicans@CR_04930W_A	12_2324	OG3547
Pex17p-Pex14p docking complex	Candida_albicans@CR_08600C_A	12_1462	OG3607
Pex17p-Pex14p docking complex	Candida_albicans@CR_08870W_A	12_3916	OG2756
Pho85-Pho80 CDK-cyclin complex	Candida_albicans@C1_04520C_A	12_5464	OG3226
Pho85-Pho80 CDK-cyclin complex	Candida_albicans@C6_03810W_A	12_4475	OG3452
Piccolo NuA4 histone acetyltransferase complex	Candida_albicans@C2_00440W_A	12_736	OG3504
Piccolo NuA4 histone acetyltransferase complex	Candida_albicans@C2_03430W_A	12_308	OG3983
Piccolo NuA4 histone acetyltransferase complex	Candida_albicans@C3_00490W_A	12_2405	OG2141
Piccolo NuA4 histone acetyltransferase complex	Candida_albicans@CR_00100C_A	12_3268	OG2180
Piccolo NuA4 histone acetyltransferase complex	Candida_albicans@CR_01540W_A	12_4084	OG2855
Pip2-Oaf1 complex	Candida_albicans@C3_05930W_A	12_5437	OG4597
Prp19 complex	Candida_albicans@C1_09370W_A	12_6148	OG4163
Prp19 complex	Candida_albicans@C1_11280W_A	12_4902	OG3004
Prp19 complex	Candida_albicans@C2_06240W_A	12_2784	OG4990
Prp19 complex	Candida_albicans@C2_10810W_A	12_631	OG3741
Prp19 complex	Candida_albicans@C3_00500C_A	12_5084	OG3229
Prp19 complex	Candida_albicans@C3_03330C_A	12_5950	OG1790
Prp19 complex	Candida_albicans@C3_07480W_A	12_5723	OG3223
Prp19 complex	Candida_albicans@C4_06410W_A	12_1189	OG2650
Prp19 complex	Candida_albicans@C7_03530C_A	12_2418	OG3916
Prp19 complex	Candida_albicans@C7_04290W_A	12_3745	OG4987
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C1_08290C_A	12_372	OG1868
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C1_10880W_A	12_83	OG2553
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C2_02430W_A	12_1826	OG2027
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C2_08490W_A	12_3635	OG4501
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C5_02550C_A	12_4884	OG1961
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@C7_04190C_A	12_897	OG2750
Pwp2p-containing subcomplex of 90S preribosome	Candida_albicans@CR_00800C_A	12_241	OG2036
R2TP complex	Candida_albicans@C4_06800W_A	12_3482	OG1721
R2TP complex	Candida_albicans@C7_01810W_A	12_1159	OG2118
R2TP complex	Candida_albicans@CR_00830W_A	12_3366	OG4514
R2TP complex	Candida_albicans@CR_10630W_A	12_556	OG4467
RAVE complex	Candida_albicans@C1_07410C_A	12_2164	OG2575
RAVE complex	Candida_albicans@C3_00630W_A	12_1740	OG2287
RAVE complex	Candida_albicans@C6_02850W_A	12_3118	OG4414
RENT complex	Candida_albicans@C6_00670W_A	12_3193	OG1690
RES complex	Candida_albicans@C1_04120C_A	12_5123	OG3264
RES complex	Candida_albicans@C1_13380W_A	12_1935	OG3465
RIC1-RGP1 guanyl-nucleotide exchange factor complex	Candida_albicans@C1_00690W_A	12_4978	OG5902
RIC1-RGP1 guanyl-nucleotide exchange factor complex	Candida_albicans@C2_03340W_A	12_431	OG6212
RNA N6-methyladenosine methyltransferase complex	Candida_albicans@C2_01650W_A	12_2745	OG3722
RNA N6-methyladenosine methyltransferase complex	Candida_albicans@C5_05450C_A	12_828	OG7663
RNA nuclear export complex	Candida_albicans@C4_03280W_A	12_1093	OG1890
RNA polymerase I complex	Candida_albicans@C1_10260C_A	12_2702	OG4213
RNA polymerase I complex	Candida_albicans@C1_10670C_A	12_6014	OG2018
RNA polymerase I complex	Candida_albicans@C1_12820C_A	12_4658	OG2731
RNA polymerase I complex	Candida_albicans@C1_14390W_A	12_1866	OG3302
RNA polymerase I complex	Candida_albicans@C2_01070W_A	12_5563	OG2030
RNA polymerase I complex	Candida_albicans@C2_05340C_A	12_3298	OG2847
RNA polymerase I complex	Candida_albicans@C2_07300C_A	12_3451	OG3160
RNA polymerase I complex	Candida_albicans@C4_03040W_A	12_4091	OG2828
RNA polymerase I complex	Candida_albicans@C5_03360W_A	12_5028	OG2273
RNA polymerase I complex	Candida_albicans@C7_00570W_A	12_5954	OG1568
RNA polymerase I complex	Candida_albicans@CR_01950W_A	12_5271	OG3189
RNA polymerase I complex	Candida_albicans@CR_02520W_A	12_2361	OG3400
