complex type	sequence id	index	ortholog
heterotrimeric G-protein complex	Candida_glabrata@Seq_1750	19_1749	OG3408
heterotrimeric G-protein complex	Candida_glabrata@Seq_1914	19_1913	OG2226
heterotrimeric G-protein complex	Candida_glabrata@Seq_2437	19_2436	OG4651
heterotrimeric G-protein complex	Candida_glabrata@Seq_4200	19_4199	OG2926
heterotrimeric G-protein complex	Candida_glabrata@Seq_4229	19_4228	OG5230
high-affinity iron permease complex	Candida_glabrata@Seq_1586	19_1585	OG1059
high-affinity iron permease complex	Candida_glabrata@Seq_3829	19_3828	OG1176
high-affinity iron permease complex	Candida_glabrata@Seq_654	19_653	OG1224
histone acetyltransferase complex	Candida_glabrata@Seq_3098	19_3097	OG2300
histone acetyltransferase complex	Candida_glabrata@Seq_3339	19_3338	OG4989
histone acetyltransferase complex	Candida_glabrata@Seq_4532	19_4531	OG28703
histone acetyltransferase complex	Candida_glabrata@Seq_493	19_492	OG3903
histone acetyltransferase complex	Candida_glabrata@Seq_945	19_944	OG1191
histone deacetylase complex	Candida_glabrata@Seq_1125	19_1124	OG2728
histone deacetylase complex	Candida_glabrata@Seq_2482	19_2481	OG3697
histone deacetylase complex	Candida_glabrata@Seq_2496	19_2495	OG4971
histone deacetylase complex	Candida_glabrata@Seq_4778	19_4777	OG6495
hyphal tip polarisome	Candida_glabrata@Seq_4073	19_4072	OG3622
hyphal tip polarisome	Candida_glabrata@Seq_662	19_661	OG4313
i-AAA complex	Candida_glabrata@Seq_2606	19_2605	OG6487
i-AAA complex	Candida_glabrata@Seq_4650	19_4649	OG1618
i-AAA complex	Candida_glabrata@Seq_502	19_501	OG2817
inositol phosphoceramide synthase complex	Candida_glabrata@Seq_1186	19_1185	OG1242
inositol phosphoceramide synthase complex	Candida_glabrata@Seq_1670	19_1669	OG4259
inositol phosphoceramide synthase complex	Candida_glabrata@Seq_720	19_719	OG1242
kinesin I complex	Candida_glabrata@Seq_2174	19_2173	OG2729
kinesin complex	Candida_glabrata@Seq_1884	19_1883	OG5843
kinesin complex	Candida_glabrata@Seq_2537	19_2536	OG1583
kinesin complex	Candida_glabrata@Seq_837	19_836	OG5843
large ribosomal subunit	Candida_glabrata@Seq_1105	19_1104	OG2437
large ribosomal subunit	Candida_glabrata@Seq_1648	19_1647	OG2452
large ribosomal subunit	Candida_glabrata@Seq_1992	19_1991	OG1385
large ribosomal subunit	Candida_glabrata@Seq_2554	19_2553	OG1692
large ribosomal subunit	Candida_glabrata@Seq_3465	19_3464	OG4638
large ribosomal subunit	Candida_glabrata@Seq_3539	19_3538	OG1895
large ribosomal subunit	Candida_glabrata@Seq_3727	19_3726	OG3184
large ribosomal subunit	Candida_glabrata@Seq_4114	19_4113	OG3364
large ribosomal subunit	Candida_glabrata@Seq_425	19_424	OG3572
large ribosomal subunit	Candida_glabrata@Seq_4579	19_4578	OG3222
large ribosomal subunit	Candida_glabrata@Seq_4991	19_4990	OG3022
large ribosomal subunit	Candida_glabrata@Seq_775	19_774	OG3140
large ribosomal subunit	Candida_glabrata@Seq_993	19_992	OG1728
lateral cortical node	Candida_glabrata@Seq_152	19_151	OG3144
luminal surveillance complex	Candida_glabrata@Seq_2716	19_2715	OG5731
luminal surveillance complex	Candida_glabrata@Seq_3772	19_3771	OG2998
m-AAA complex	Candida_glabrata@Seq_2274	19_2273	OG1047
m-AAA complex	Candida_glabrata@Seq_4407	19_4406	OG1047
mRNA cap methyltransferase complex	Candida_glabrata@Seq_1705	19_1704	OG28639
mRNA cap methyltransferase complex	Candida_glabrata@Seq_1786	19_1785	OG3247
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_1701	19_1700	OG5129
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_1903	19_1902	OG2143
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_2354	19_2353	OG2945
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_2553	19_2552	OG1066
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_3091	19_3090	OG1452
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_3196	19_3195	OG3795
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_339	19_338	OG2154
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_374	19_373	OG2081
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_3844	19_3843	OG3713
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_4119	19_4118	OG3590
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_4524	19_4523	OG2407
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_688	19_687	OG1609
mRNA cleavage and polyadenylation specificity factor complex	Candida_glabrata@Seq_81	19_80	OG28723
mRNA cleavage factor complex	Candida_glabrata@Seq_1468	19_1467	OG2490
mRNA cleavage factor complex	Candida_glabrata@Seq_2395	19_2394	OG2298
mRNA cleavage factor complex	Candida_glabrata@Seq_3036	19_3035	OG1853
mRNA cleavage factor complex	Candida_glabrata@Seq_500	19_499	OG2827
mRNA cleavage factor complex	Candida_glabrata@Seq_902	19_901	OG2033
mannosyltransferase complex	Candida_glabrata@Seq_4648	19_4647	OG26445
mediator complex	Candida_glabrata@Seq_1245	19_1244	OG3344
mediator complex	Candida_glabrata@Seq_1252	19_1251	OG3830
mediator complex	Candida_glabrata@Seq_131	19_130	OG3321
mediator complex	Candida_glabrata@Seq_1549	19_1548	OG5104
mediator complex	Candida_glabrata@Seq_1628	19_1627	OG4280
mediator complex	Candida_glabrata@Seq_2074	19_2073	OG4683
mediator complex	Candida_glabrata@Seq_2142	19_2141	OG2898
mediator complex	Candida_glabrata@Seq_2218	19_2217	OG3755
mediator complex	Candida_glabrata@Seq_2478	19_2477	OG3163
mediator complex	Candida_glabrata@Seq_2629	19_2628	OG6465
mediator complex	Candida_glabrata@Seq_28	19_27	OG132976
mediator complex	Candida_glabrata@Seq_2883	19_2882	OG3199
mediator complex	Candida_glabrata@Seq_3050	19_3049	OG3698
mediator complex	Candida_glabrata@Seq_3672	19_3671	OG6361
mediator complex	Candida_glabrata@Seq_3692	19_3691	OG4703
mediator complex	Candida_glabrata@Seq_3849	19_3848	OG3926
mediator complex	Candida_glabrata@Seq_3989	19_3988	OG4058
mediator complex	Candida_glabrata@Seq_410	19_409	OG7599
mediator complex	Candida_glabrata@Seq_4147	19_4146	OG6734
mediator complex	Candida_glabrata@Seq_4444	19_4443	OG2138
mediator complex	Candida_glabrata@Seq_4875	19_4874	OG2663
mediator complex	Candida_glabrata@Seq_5083	19_5082	OG4190
mediator complex	Candida_glabrata@Seq_513	19_512	OG6393
mediator complex	Candida_glabrata@Seq_876	19_875	OG6818
mediator complex	Candida_glabrata@Seq_975	19_974	OG3362
meiotic septin complex	Candida_glabrata@Seq_1297	19_1296	OG2015
membrane coat	Candida_glabrata@Seq_1341	19_1340	OG1846
membrane coat	Candida_glabrata@Seq_1631	19_1630	OG2669
membrane coat	Candida_glabrata@Seq_2201	19_2200	OG1766
membrane coat	Candida_glabrata@Seq_3221	19_3220	OG1725
membrane coat	Candida_glabrata@Seq_3436	19_3435	OG1994
membrane coat	Candida_glabrata@Seq_3982	19_3981	OG3391
membrane coat	Candida_glabrata@Seq_4054	19_4053	OG3409
membrane coat	Candida_glabrata@Seq_4369	19_4368	OG1861
membrane coat	Candida_glabrata@Seq_4456	19_4455	OG2264
membrane coat	Candida_glabrata@Seq_4919	19_4918	OG1993
methionyl glutamyl tRNA synthetase complex	Candida_glabrata@Seq_2396	19_2395	OG1117
methionyl glutamyl tRNA synthetase complex	Candida_glabrata@Seq_4299	19_4298	OG1706
methionyl glutamyl tRNA synthetase complex	Candida_glabrata@Seq_4879	19_4878	OG1512
microtubule associated complex	Candida_glabrata@Seq_2174	19_2173	OG2729
microtubule associated complex	Candida_glabrata@Seq_3292	19_3291	OG1173
microtubule associated complex	Candida_glabrata@Seq_4402	19_4401	OG7879
microtubule associated complex	Candida_glabrata@Seq_4987	19_4986	OG3819
minus-end kinesin complex	Candida_glabrata@Seq_2537	19_2536	OG1583
mitochondrial DNA-directed RNA polymerase complex	Candida_glabrata@Seq_1418	19_1417	OG3234
mitochondrial DNA-directed RNA polymerase complex	Candida_glabrata@Seq_4654	19_4653	OG2077
mitochondrial degradosome	Candida_glabrata@Seq_3359	19_3358	OG1897
mitochondrial degradosome	Candida_glabrata@Seq_966	19_965	OG3992
mitochondrial inner membrane peptidase complex	Candida_glabrata@Seq_2748	19_2747	OG3201
mitochondrial inner membrane peptidase complex	Candida_glabrata@Seq_3427	19_3426	OG2840
mitochondrial inner membrane peptidase complex	Candida_glabrata@Seq_4925	19_4924	OG28710
mitochondrial intermembrane space protein transporter complex	Candida_glabrata@Seq_4190	19_4189	OG1382
mitochondrial intermembrane space protein transporter complex	Candida_glabrata@Seq_4603	19_4602	OG4157
mitochondrial intermembrane space protein transporter complex	Candida_glabrata@Seq_589	19_588	OG4142
mitochondrial iron-sulfur cluster assembly complex	Candida_glabrata@Seq_4167	19_4166	OG1136
mitochondrial isocitrate dehydrogenase complex (NAD+)	Candida_glabrata@Seq_2189	19_2188	OG1786
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1107	19_1106	OG4363
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1254	19_1253	OG4843
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1407	19_1406	OG5193
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1495	19_1494	OG2408
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1528	19_1527	OG3927
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1610	19_1609	OG6489
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1686	19_1685	OG3268
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_1953	19_1952	OG2131
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2067	19_2066	OG3496
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2114	19_2113	OG3976
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_218	19_217	OG4178
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2245	19_2244	OG3635
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2402	19_2401	OG3392
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2406	19_2405	OG2399
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_264	19_263	OG2764
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2695	19_2694	OG3176
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2747	19_2746	OG3085
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2845	19_2844	OG1643
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_2959	19_2958	OG2447
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3041	19_3040	OG4599
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3163	19_3162	OG5310
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_327	19_326	OG3339
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3353	19_3352	OG3015
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3370	19_3369	OG2662
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_338	19_337	OG2773
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3522	19_3521	OG2606
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3539	19_3538	OG1895
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3727	19_3726	OG3184
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_380	19_379	OG3156
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3817	19_3816	OG4052
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_3918	19_3917	OG2737
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4000	19_3999	OG3579
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4114	19_4113	OG3364
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_425	19_424	OG3572
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4280	19_4279	OG1956
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4579	19_4578	OG3222
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4616	19_4615	OG2496
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4635	19_4634	OG1161
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4662	19_4661	OG3608
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_4941	19_4940	OG4029
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_5037	19_5036	OG3726
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_641	19_640	OG3841
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_775	19_774	OG3140
mitochondrial large ribosomal subunit	Candida_glabrata@Seq_901	19_900	OG3666
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_2169	19_2168	OG21784
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_2827	19_2826	OG1441
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_2979	19_2978	OG6295
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_3992	19_3991	OG1972
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_600	19_599	OG3798
mitochondrial outer membrane translocase complex	Candida_glabrata@Seq_742	19_741	OG2071
mitochondrial oxoglutarate dehydrogenase complex	Candida_glabrata@Seq_2132	19_2131	OG6392
mitochondrial oxoglutarate dehydrogenase complex	Candida_glabrata@Seq_2561	19_2560	OG1924
mitochondrial oxoglutarate dehydrogenase complex	Candida_glabrata@Seq_76	19_75	OG1585
mitochondrial processing peptidase complex	Candida_glabrata@Seq_3275	19_3274	OG2540
mitochondrial processing peptidase complex	Candida_glabrata@Seq_542	19_541	OG1608
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_1311	19_1310	OG3923
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_341	19_340	OG3958
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_3827	19_3826	OG3747
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_4110	19_4109	OG3794
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_4503	19_4502	OG2132
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_4578	19_4577	OG3378
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_glabrata@Seq_794	19_793	OG4243
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_glabrata@Seq_1198	19_1197	OG1533
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_glabrata@Seq_2486	19_2485	OG1802
mitochondrial proton-transporting ATP synthase, central stalk	Candida_glabrata@Seq_2911	19_2910	OG2644
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_glabrata@Seq_3827	19_3826	OG3747
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_glabrata@Seq_4503	19_4502	OG2132
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_glabrata@Seq_4857	19_4856	OG2701
mitochondrial pyruvate dehydrogenase complex	Candida_glabrata@Seq_1973	19_1972	OG3294
mitochondrial pyruvate dehydrogenase complex	Candida_glabrata@Seq_3670	19_3669	OG1959
mitochondrial pyruvate dehydrogenase complex	Candida_glabrata@Seq_4155	19_4154	OG2807
mitochondrial pyruvate dehydrogenase complex	Candida_glabrata@Seq_742	19_741	OG2071
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Candida_glabrata@Seq_3426	19_3425	OG2112
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Candida_glabrata@Seq_521	19_520	OG2704
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_1420	19_1419	OG4552
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_1578	19_1577	OG3575
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_2038	19_2037	OG2248
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_2906	19_2905	OG3403
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_3026	19_3025	OG2006
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_3481	19_3480	OG4360
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_3630	19_3629	OG4150
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_478	19_477	OG3208
mitochondrial respiratory chain complex III	Candida_glabrata@Seq_4898	19_4897	OG3979
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_1280	19_1279	OG4346
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_1281	19_1280	OG16479
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_1592	19_1591	OG4118
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_3478	19_3477	OG3505
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_3863	19_3862	OG4751
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_4334	19_4333	OG2714
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_4361	19_4360	OG4316
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_4559	19_4558	OG1254
mitochondrial respiratory chain complex IV	Candida_glabrata@Seq_764	19_763	OG4555
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_1010	19_1009	OG2871
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_1232	19_1231	OG2534
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_129	19_128	OG2636
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_1680	19_1679	OG4433
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_1928	19_1927	OG3282
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_2041	19_2040	OG2231
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_2052	19_2051	OG3047
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_2658	19_2657	OG3153
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3127	19_3126	OG2922
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3242	19_3241	OG1831
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3258	19_3257	OG3034
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3308	19_3307	OG4279
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3386	19_3385	OG7262
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3531	19_3530	OG5580
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3656	19_3655	OG3158
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_373	19_372	OG2125
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_3778	19_3777	OG3533
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_38	19_37	OG94006
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4022	19_4021	OG3882
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4132	19_4131	OG3987
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4156	19_4155	OG3539
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4168	19_4167	OG2072
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4274	19_4273	OG3275
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4289	19_4288	OG3873
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4576	19_4575	OG3442
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4683	19_4682	OG3564
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4903	19_4902	OG2782
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4931	19_4930	OG4200
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_4963	19_4962	OG6577
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_5005	19_5004	OG3210
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_5122	19_5121	OG4914
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_514	19_513	OG2988
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_682	19_681	OG2393
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_908	19_907	OG3534
mitochondrial small ribosomal subunit	Candida_glabrata@Seq_93	19_92	OG3464
mitotic checkpoint complex	Candida_glabrata@Seq_1881	19_1880	OG3328
mitotic checkpoint complex	Candida_glabrata@Seq_348	19_347	OG1577
mitotic checkpoint complex	Candida_glabrata@Seq_5099	19_5098	OG4168
mitotic checkpoint complex	Candida_glabrata@Seq_942	19_941	OG2889
mitotic cohesin complex	Candida_glabrata@Seq_4207	19_4206	OG1715
mitotic cohesin complex	Candida_glabrata@Seq_476	19_475	OG2067
mitotic septin complex	Candida_glabrata@Seq_1026	19_1025	OG1923
mitotic septin complex	Candida_glabrata@Seq_1297	19_1296	OG2015
mitotic septin complex	Candida_glabrata@Seq_2536	19_2535	OG2370
mitotic septin complex	Candida_glabrata@Seq_3492	19_3491	OG1474
monopolin complex	Candida_glabrata@Seq_2522	19_2521	OG5805
monopolin complex	Candida_glabrata@Seq_3487	19_3486	OG7666
monopolin complex	Candida_glabrata@Seq_4429	19_4428	OG7172
multi-eIF complex	Candida_glabrata@Seq_1835	19_1834	OG1834
multi-eIF complex	Candida_glabrata@Seq_2267	19_2266	OG2461
multi-eIF complex	Candida_glabrata@Seq_2326	19_2325	OG2160
multi-eIF complex	Candida_glabrata@Seq_4096	19_4095	OG1460
multi-eIF complex	Candida_glabrata@Seq_4706	19_4705	OG2491
multi-eIF complex	Candida_glabrata@Seq_4891	19_4890	OG2024
multi-eIF complex	Candida_glabrata@Seq_4977	19_4976	OG1776
myosin I complex	Candida_glabrata@Seq_4097	19_4096	OG1202
myosin II complex	Candida_glabrata@Seq_2868	19_2867	OG2426
myosin II complex	Candida_glabrata@Seq_3361	19_3360	OG1747
myosin II complex	Candida_glabrata@Seq_899	19_898	OG5123
myosin complex	Candida_glabrata@Seq_2062	19_2061	OG1238
myosin complex	Candida_glabrata@Seq_2133	19_2132	OG1202
myosin complex	Candida_glabrata@Seq_3361	19_3360	OG1747
myosin complex	Candida_glabrata@Seq_4097	19_4096	OG1202
myosin complex	Candida_glabrata@Seq_850	19_849	OG1238
nascent polypeptide-associated complex	Candida_glabrata@Seq_320	19_319	OG4149
nascent polypeptide-associated complex	Candida_glabrata@Seq_3415	19_3414	OG2261
nascent polypeptide-associated complex	Candida_glabrata@Seq_4521	19_4520	OG2410
negative cofactor 2 complex	Candida_glabrata@Seq_3592	19_3591	OG4248
negative cofactor 2 complex	Candida_glabrata@Seq_4395	19_4394	OG2699
nuclear MIS12/MIND complex	Candida_glabrata@Seq_3210	19_3209	OG3295
nuclear MIS12/MIND complex	Candida_glabrata@Seq_4428	19_4427	OG6386
nuclear MIS12/MIND complex	Candida_glabrata@Seq_4590	19_4589	OG3440
nuclear MIS12/MIND complex	Candida_glabrata@Seq_4848	19_4847	OG4654
nuclear RNA export factor complex	Candida_glabrata@Seq_1710	19_1709	OG3272
nuclear RNA export factor complex	Candida_glabrata@Seq_4292	19_4291	OG4210
nuclear SCF ubiquitin ligase complex	Candida_glabrata@Seq_1796	19_1795	OG1489
nuclear SCF ubiquitin ligase complex	Candida_glabrata@Seq_2268	19_2267	OG3070
nuclear SCF ubiquitin ligase complex	Candida_glabrata@Seq_2921	19_2920	OG2575
nuclear SCF ubiquitin ligase complex	Candida_glabrata@Seq_3721	19_3720	OG2479
nuclear SCF ubiquitin ligase complex	Candida_glabrata@Seq_4899	19_4898	OG3051
nuclear cap binding complex	Candida_glabrata@Seq_2815	19_2814	OG1726
nuclear cap binding complex	Candida_glabrata@Seq_4788	19_4787	OG2725
nuclear condensin complex	Candida_glabrata@Seq_256	19_255	OG1520
nuclear condensin complex	Candida_glabrata@Seq_3591	19_3590	OG1699
nuclear condensin complex	Candida_glabrata@Seq_4412	19_4411	OG2533
nuclear condensin complex	Candida_glabrata@Seq_658	19_657	OG1820
nuclear condensin complex	Candida_glabrata@Seq_7	19_6	OG1225
nuclear cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_2296	19_2295	OG3468
nuclear cyclin-dependent protein kinase holoenzyme complex	Candida_glabrata@Seq_3582	19_3581	OG3501
nuclear exosome (RNase complex)	Candida_glabrata@Seq_1325	19_1324	OG3117
nuclear exosome (RNase complex)	Candida_glabrata@Seq_1520	19_1519	OG1886
nuclear exosome (RNase complex)	Candida_glabrata@Seq_2480	19_2479	OG2312
nuclear exosome (RNase complex)	Candida_glabrata@Seq_2639	19_2638	OG2886
nuclear exosome (RNase complex)	Candida_glabrata@Seq_4327	19_4326	OG3549
nuclear exosome (RNase complex)	Candida_glabrata@Seq_447	19_446	OG2066
nuclear exosome (RNase complex)	Candida_glabrata@Seq_563	19_562	OG2826
nuclear exosome (RNase complex)	Candida_glabrata@Seq_774	19_773	OG3312
nuclear mitotic cohesin complex	Candida_glabrata@Seq_2168	19_2167	OG6375
nuclear mitotic cohesin complex	Candida_glabrata@Seq_4207	19_4206	OG1715
nuclear mitotic cohesin complex	Candida_glabrata@Seq_476	19_475	OG2067
nuclear nucleosome	Candida_glabrata@Seq_1660	19_1659	OG1093
nuclear origin of replication recognition complex	Candida_glabrata@Seq_1369	19_1368	OG1737
nuclear origin of replication recognition complex	Candida_glabrata@Seq_1941	19_1940	OG3684
nuclear origin of replication recognition complex	Candida_glabrata@Seq_2656	19_2655	OG4076
nuclear origin of replication recognition complex	Candida_glabrata@Seq_5096	19_5095	OG1973
nuclear origin of replication recognition complex	Candida_glabrata@Seq_894	19_893	OG6533
nuclear pore	Candida_glabrata@Seq_1157	19_1156	OG2625
nuclear pore	Candida_glabrata@Seq_1257	19_1256	OG1372
nuclear pore	Candida_glabrata@Seq_1481	19_1480	OG2595
nuclear pore	Candida_glabrata@Seq_1597	19_1596	OG2626
nuclear pore	Candida_glabrata@Seq_1697	19_1696	OG2333
nuclear pore	Candida_glabrata@Seq_1734	19_1733	OG1733
nuclear pore	Candida_glabrata@Seq_1744	19_1743	OG2689
nuclear pore	Candida_glabrata@Seq_1813	19_1812	OG4340
nuclear pore	Candida_glabrata@Seq_1829	19_1828	OG1797
nuclear pore	Candida_glabrata@Seq_1881	19_1880	OG3328
nuclear pore	Candida_glabrata@Seq_2171	19_2170	OG2862
nuclear pore	Candida_glabrata@Seq_2195	19_2194	OG4031
nuclear pore	Candida_glabrata@Seq_2196	19_2195	OG2269
nuclear pore	Candida_glabrata@Seq_2408	19_2407	OG3342
nuclear pore	Candida_glabrata@Seq_255	19_254	OG2179
nuclear pore	Candida_glabrata@Seq_2622	19_2621	OG5643
nuclear pore	Candida_glabrata@Seq_2740	19_2739	OG1789
nuclear pore	Candida_glabrata@Seq_277	19_276	OG1627
nuclear pore	Candida_glabrata@Seq_2871	19_2870	OG2771
nuclear pore	Candida_glabrata@Seq_2933	19_2932	OG2517
nuclear pore	Candida_glabrata@Seq_2934	19_2933	OG4621
nuclear pore	Candida_glabrata@Seq_3023	19_3022	OG2597
nuclear pore	Candida_glabrata@Seq_3136	19_3135	OG3379
nuclear pore	Candida_glabrata@Seq_3354	19_3353	OG2829
nuclear pore	Candida_glabrata@Seq_3451	19_3450	OG3733
nuclear pore	Candida_glabrata@Seq_3546	19_3545	OG3193
nuclear pore	Candida_glabrata@Seq_377	19_376	OG6674
nuclear pore	Candida_glabrata@Seq_3923	19_3922	OG2875
nuclear pore	Candida_glabrata@Seq_406	19_405	OG1806
nuclear pore	Candida_glabrata@Seq_4104	19_4103	OG2830
nuclear pore	Candida_glabrata@Seq_423	19_422	OG3436
nuclear pore	Candida_glabrata@Seq_4240	19_4239	OG26507
nuclear pore	Candida_glabrata@Seq_4404	19_4403	OG6382
nuclear pore	Candida_glabrata@Seq_441	19_440	OG4525
