complex type	sequence id	index	ortholog
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1498	144_1497	OG2304
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1669	144_1668	OG1351
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_1742	144_1741	OG2140
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_2123	144_2122	OG19628
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_2962	144_2961	OG4632
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_319	144_318	OG3592
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_3279	144_3278	OG1620
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_3316	144_3315	OG3135
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_3479	144_3478	OG2502
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_3783	144_3782	OG2600
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_3839	144_3838	OG3195
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_4439	144_4438	OG2193
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_4652	144_4651	OG2386
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_4668	144_4667	OG3846
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_473	144_472	OG1693
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_499	144_498	OG2548
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_5181	144_5180	OG4572
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_5386	144_5385	OG3419
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_5605	144_5604	OG3446
preribosome, large subunit precursor	Yarrowia_lipolytica@Seq_719	144_718	OG18014
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_1074	144_1073	OG3462
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_202	144_201	OG4138
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_2168	144_2167	OG3248
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_3886	144_3885	OG2576
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_905	144_904	OG2052
preribosome, small subunit precursor	Yarrowia_lipolytica@Seq_973	144_972	OG2088
proteasome complex	Yarrowia_lipolytica@Seq_3149	144_3148	OG7498
proteasome complex	Yarrowia_lipolytica@Seq_741	144_740	OG4120
proteasome core complex	Yarrowia_lipolytica@Seq_1592	144_1591	OG2187
proteasome core complex	Yarrowia_lipolytica@Seq_1975	144_1974	OG2558
proteasome core complex	Yarrowia_lipolytica@Seq_2341	144_2340	OG2696
proteasome core complex	Yarrowia_lipolytica@Seq_289	144_288	OG3947
proteasome core complex	Yarrowia_lipolytica@Seq_2932	144_2931	OG2825
proteasome core complex	Yarrowia_lipolytica@Seq_3171	144_3170	OG2485
proteasome core complex	Yarrowia_lipolytica@Seq_3537	144_3536	OG3655
proteasome core complex	Yarrowia_lipolytica@Seq_3655	144_3654	OG2236
proteasome core complex	Yarrowia_lipolytica@Seq_4255	144_4254	OG2459
proteasome core complex	Yarrowia_lipolytica@Seq_4916	144_4915	OG2953
proteasome core complex	Yarrowia_lipolytica@Seq_5118	144_5117	OG2390
proteasome core complex	Yarrowia_lipolytica@Seq_5374	144_5373	OG2223
proteasome core complex	Yarrowia_lipolytica@Seq_5607	144_5606	OG2355
proteasome core complex	Yarrowia_lipolytica@Seq_5909	144_5908	OG1198
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_1592	144_1591	OG2187
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_1975	144_1974	OG2558
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_289	144_288	OG3947
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_2932	144_2931	OG2825
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_4255	144_4254	OG2459
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_5374	144_5373	OG2223
proteasome core complex, alpha-subunit complex	Yarrowia_lipolytica@Seq_5607	144_5606	OG2355
proteasome regulatory particle	Yarrowia_lipolytica@Seq_771	144_770	OG2323
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_1491	144_1490	OG2513
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_2370	144_2369	OG2212
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_2428	144_2427	OG2130
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_4536	144_4535	OG2948
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_4551	144_4550	OG2079
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_5354	144_5353	OG1984
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_5726	144_5725	OG2069
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_5796	144_5795	OG2070
proteasome regulatory particle, base subcomplex	Yarrowia_lipolytica@Seq_6140	144_6139	OG2419
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_1284	144_1283	OG3373
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_2255	144_2254	OG2230
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_4320	144_4319	OG2706
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_4719	144_4718	OG2570
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_5453	144_5452	OG2617
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_558	144_557	OG3155
proteasome regulatory particle, lid subcomplex	Yarrowia_lipolytica@Seq_6249	144_6248	OG2108
proteasome storage granule	Yarrowia_lipolytica@Seq_4536	144_4535	OG2948
proteasome storage granule	Yarrowia_lipolytica@Seq_4551	144_4550	OG2079
protein farnesyltransferase complex	Yarrowia_lipolytica@Seq_2654	144_2653	OG2682
protein farnesyltransferase complex	Yarrowia_lipolytica@Seq_725	144_724	OG3200
protein kinase CK2 complex	Yarrowia_lipolytica@Seq_4497	144_4496	OG2171
protein kinase CK2 complex	Yarrowia_lipolytica@Seq_4519	144_4518	OG1845
protein kinase CK2 complex	Yarrowia_lipolytica@Seq_6128	144_6127	OG3615
protein kinase CK2 complex	Yarrowia_lipolytica@Seq_854	144_853	OG20344
protein phosphatase 4 complex	Yarrowia_lipolytica@Seq_219	144_218	OG15071
protein phosphatase type 2A complex	Yarrowia_lipolytica@Seq_1264	144_1263	OG1535
protein phosphatase type 2A complex	Yarrowia_lipolytica@Seq_2263	144_2262	OG2997
protein phosphatase type 2A complex	Yarrowia_lipolytica@Seq_3572	144_3571	OG1711
protein serine/threonine phosphatase complex	Yarrowia_lipolytica@Seq_1264	144_1263	OG1535
protein-DNA complex	Yarrowia_lipolytica@Seq_5466	144_5465	OG3530
protein-containing complex	Yarrowia_lipolytica@Seq_5147	144_5146	OG1544
proton-transporting ATP synthase complex, catalytic core F(1)	Yarrowia_lipolytica@Seq_174	144_173	OG1533
proton-transporting ATP synthase complex, catalytic core F(1)	Yarrowia_lipolytica@Seq_707	144_706	OG1802
proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_3302	144_3301	OG2635
replication fork protection complex	Yarrowia_lipolytica@Seq_1738	144_1737	OG4512
replication fork protection complex	Yarrowia_lipolytica@Seq_2066	144_2065	OG3307
replication fork protection complex	Yarrowia_lipolytica@Seq_2204	144_2203	OG1824
replication fork protection complex	Yarrowia_lipolytica@Seq_2374	144_2373	OG2178
replication fork protection complex	Yarrowia_lipolytica@Seq_3136	144_3135	OG3049
replication fork protection complex	Yarrowia_lipolytica@Seq_3691	144_3690	OG3283
replication fork protection complex	Yarrowia_lipolytica@Seq_5858	144_5857	OG1653
replication fork protection complex	Yarrowia_lipolytica@Seq_761	144_760	OG20291
retromer complex	Yarrowia_lipolytica@Seq_1076	144_1075	OG2723
retromer complex	Yarrowia_lipolytica@Seq_1467	144_1466	OG3175
retromer complex	Yarrowia_lipolytica@Seq_187	144_186	OG1939
retromer complex	Yarrowia_lipolytica@Seq_2213	144_2212	OG4133
retromer complex	Yarrowia_lipolytica@Seq_2274	144_2273	OG3792
retromer, tubulation complex	Yarrowia_lipolytica@Seq_1076	144_1075	OG2723
ribonuclease H2 complex	Yarrowia_lipolytica@Seq_1345	144_1344	OG7419
ribonuclease H2 complex	Yarrowia_lipolytica@Seq_4108	144_4107	OG4137
ribonuclease MRP complex	Yarrowia_lipolytica@Seq_3020	144_3019	OG4870
ribonuclease MRP complex	Yarrowia_lipolytica@Seq_348	144_347	OG4119
ribonuclease MRP complex	Yarrowia_lipolytica@Seq_5560	144_5559	OG2398
ribonuclease MRP complex	Yarrowia_lipolytica@Seq_5594	144_5593	OG3619
ribonuclease MRP complex	Yarrowia_lipolytica@Seq_722	144_721	OG2237
ribonuclease P complex	Yarrowia_lipolytica@Seq_5560	144_5559	OG2398
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_1139	144_1138	OG2033
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_1697	144_1696	OG1576
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2038	144_2037	OG23614
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2395	144_2394	OG1025
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2397	144_2396	OG6888
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2548	144_2547	OG20216
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2632	144_2631	OG1912
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2669	144_2668	OG3632
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_2888	144_2887	OG2211
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_3347	144_3346	OG4961
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_3640	144_3639	OG18061
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_378	144_377	OG20016
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4083	144_4082	OG2322
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4106	144_4105	OG3228
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4523	144_4522	OG19190
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4727	144_4726	OG1025
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4956	144_4955	OG7119
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_5544	144_5543	OG1025
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_5688	144_5687	OG1756
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_631	144_630	OG3586
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_699	144_698	OG4548
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_841	144_840	OG1486
ribonucleoprotein complex	Yarrowia_lipolytica@Seq_890	144_889	OG1965
ribonucleoside-diphosphate reductase complex	Yarrowia_lipolytica@Seq_4454	144_4453	OG1070
ribonucleoside-diphosphate reductase complex	Yarrowia_lipolytica@Seq_5986	144_5985	OG1070
ribose phosphate diphosphokinase complex	Yarrowia_lipolytica@Seq_1903	144_1902	OG2588
ribose phosphate diphosphokinase complex	Yarrowia_lipolytica@Seq_194	144_193	OG2968
ribose phosphate diphosphokinase complex	Yarrowia_lipolytica@Seq_251	144_250	OG2007
septin complex	Yarrowia_lipolytica@Seq_1532	144_1531	OG1923
septin complex	Yarrowia_lipolytica@Seq_3016	144_3015	OG5039
septin complex	Yarrowia_lipolytica@Seq_3384	144_3383	OG1474
septin complex	Yarrowia_lipolytica@Seq_343	144_342	OG2015
septin complex	Yarrowia_lipolytica@Seq_4415	144_4414	OG2370
septin complex	Yarrowia_lipolytica@Seq_5493	144_5492	OG7482
septin complex	Yarrowia_lipolytica@Seq_5920	144_5919	OG3974
septin complex	Yarrowia_lipolytica@Seq_6223	144_6222	OG4272
signal peptidase complex	Yarrowia_lipolytica@Seq_2437	144_2436	OG2743
signal peptidase complex	Yarrowia_lipolytica@Seq_3582	144_3581	OG2107
signal peptidase complex	Yarrowia_lipolytica@Seq_4027	144_4026	OG6801
signal peptidase complex	Yarrowia_lipolytica@Seq_5953	144_5952	OG4036
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_1647	144_1646	OG4169
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_2101	144_2100	OG3315
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_2264	144_2263	OG4808
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_3728	144_3727	OG2289
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_5589	144_5588	OG2686
signal recognition particle, endoplasmic reticulum targeting	Yarrowia_lipolytica@Seq_6132	144_6131	OG4811
small nucleolar ribonucleoprotein complex	Yarrowia_lipolytica@Seq_4321	144_4320	OG2816
small ribosomal subunit	Yarrowia_lipolytica@Seq_1064	144_1063	OG1366
small ribosomal subunit	Yarrowia_lipolytica@Seq_1255	144_1254	OG3873
small ribosomal subunit	Yarrowia_lipolytica@Seq_2481	144_2480	OG1386
small ribosomal subunit	Yarrowia_lipolytica@Seq_3267	144_3266	OG2125
small ribosomal subunit	Yarrowia_lipolytica@Seq_3305	144_3304	OG3034
small ribosomal subunit	Yarrowia_lipolytica@Seq_4142	144_4141	OG1757
small ribosomal subunit	Yarrowia_lipolytica@Seq_4950	144_4949	OG2231
small ribosomal subunit	Yarrowia_lipolytica@Seq_5227	144_5226	OG3153
small ribosomal subunit	Yarrowia_lipolytica@Seq_6015	144_6014	OG1981
small ribosomal subunit	Yarrowia_lipolytica@Seq_6215	144_6214	OG1290
small-subunit processome	Yarrowia_lipolytica@Seq_1380	144_1379	OG3358
small-subunit processome	Yarrowia_lipolytica@Seq_1412	144_1411	OG2750
small-subunit processome	Yarrowia_lipolytica@Seq_1417	144_1416	OG1936
small-subunit processome	Yarrowia_lipolytica@Seq_1464	144_1463	OG1862
small-subunit processome	Yarrowia_lipolytica@Seq_1607	144_1606	OG2027
small-subunit processome	Yarrowia_lipolytica@Seq_1657	144_1656	OG2151
small-subunit processome	Yarrowia_lipolytica@Seq_1961	144_1960	OG1626
small-subunit processome	Yarrowia_lipolytica@Seq_2151	144_2150	OG2325
small-subunit processome	Yarrowia_lipolytica@Seq_2766	144_2765	OG1459
small-subunit processome	Yarrowia_lipolytica@Seq_282	144_281	OG1454
small-subunit processome	Yarrowia_lipolytica@Seq_2911	144_2910	OG3360
small-subunit processome	Yarrowia_lipolytica@Seq_2995	144_2994	OG2583
small-subunit processome	Yarrowia_lipolytica@Seq_3060	144_3059	OG2338
small-subunit processome	Yarrowia_lipolytica@Seq_3290	144_3289	OG1829
small-subunit processome	Yarrowia_lipolytica@Seq_3594	144_3593	OG1614
small-subunit processome	Yarrowia_lipolytica@Seq_3827	144_3826	OG1868
small-subunit processome	Yarrowia_lipolytica@Seq_3847	144_3846	OG1476
small-subunit processome	Yarrowia_lipolytica@Seq_3989	144_3988	OG2137
small-subunit processome	Yarrowia_lipolytica@Seq_4097	144_4096	OG2553
small-subunit processome	Yarrowia_lipolytica@Seq_4142	144_4141	OG1757
small-subunit processome	Yarrowia_lipolytica@Seq_4335	144_4334	OG1831
small-subunit processome	Yarrowia_lipolytica@Seq_4345	144_4344	OG4884
small-subunit processome	Yarrowia_lipolytica@Seq_4421	144_4420	OG2065
small-subunit processome	Yarrowia_lipolytica@Seq_4620	144_4619	OG1882
small-subunit processome	Yarrowia_lipolytica@Seq_5059	144_5058	OG16985
small-subunit processome	Yarrowia_lipolytica@Seq_5281	144_5280	OG2201
small-subunit processome	Yarrowia_lipolytica@Seq_5315	144_5314	OG1587
small-subunit processome	Yarrowia_lipolytica@Seq_5548	144_5547	OG2401
small-subunit processome	Yarrowia_lipolytica@Seq_5576	144_5575	OG2527
small-subunit processome	Yarrowia_lipolytica@Seq_5696	144_5695	OG1978
small-subunit processome	Yarrowia_lipolytica@Seq_5766	144_5765	OG1712
small-subunit processome	Yarrowia_lipolytica@Seq_5923	144_5922	OG2036
small-subunit processome	Yarrowia_lipolytica@Seq_6143	144_6142	OG3217
small-subunit processome	Yarrowia_lipolytica@Seq_6322	144_6321	OG3824
small-subunit processome	Yarrowia_lipolytica@Seq_88	144_87	OG1961
small-subunit processome	Yarrowia_lipolytica@Seq_945	144_944	OG1942
spliceosomal complex	Yarrowia_lipolytica@Seq_1783	144_1782	OG3664
spliceosomal complex	Yarrowia_lipolytica@Seq_1989	144_1988	OG3796
spliceosomal complex	Yarrowia_lipolytica@Seq_2021	144_2020	OG5197
spliceosomal complex	Yarrowia_lipolytica@Seq_2073	144_2072	OG3723
spliceosomal complex	Yarrowia_lipolytica@Seq_2591	144_2590	OG1006
spliceosomal complex	Yarrowia_lipolytica@Seq_2759	144_2758	OG5509
spliceosomal complex	Yarrowia_lipolytica@Seq_2874	144_2873	OG1004
spliceosomal complex	Yarrowia_lipolytica@Seq_289	144_288	OG3947
spliceosomal complex	Yarrowia_lipolytica@Seq_4731	144_4730	OG1004
spliceosomal complex	Yarrowia_lipolytica@Seq_4792	144_4791	OG1004
spliceosomal tri-snRNP complex	Yarrowia_lipolytica@Seq_2435	144_2434	OG3971
spliceosomal tri-snRNP complex	Yarrowia_lipolytica@Seq_2669	144_2668	OG3632
spliceosomal tri-snRNP complex	Yarrowia_lipolytica@Seq_4938	144_4937	OG3888
spliceosomal tri-snRNP complex	Yarrowia_lipolytica@Seq_5066	144_5065	OG3454
spliceosomal tri-snRNP complex	Yarrowia_lipolytica@Seq_6182	144_6181	OG2905
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_11	144_10	OG3342
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_1354	144_1353	OG2771
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_152	144_151	OG3512
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_1538	144_1537	OG2689
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_1747	144_1746	OG2862
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_302	144_301	OG2595
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_3221	144_3220	OG3379
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_3618	144_3617	OG18813
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_3667	144_3666	OG1536
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_3930	144_3929	OG7537
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_4084	144_4083	OG2875
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_4207	144_4206	OG2597
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_4442	144_4441	OG2626
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_509	144_508	OG14414
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_6071	144_6070	OG2517
structural constituent of nuclear pore	Yarrowia_lipolytica@Seq_878	144_877	OG3733
succinate-CoA ligase complex	Yarrowia_lipolytica@Seq_4409	144_4408	OG2409
t-UTP complex	Yarrowia_lipolytica@Seq_1657	144_1656	OG2151
t-UTP complex	Yarrowia_lipolytica@Seq_2151	144_2150	OG2325
tRNA (m1A) methyltransferase complex	Yarrowia_lipolytica@Seq_3656	144_3655	OG3431
tRNA (m1A) methyltransferase complex	Yarrowia_lipolytica@Seq_46	144_45	OG1849
tRNA methyltransferase complex	Yarrowia_lipolytica@Seq_2883	144_2882	OG2174
tRNA methyltransferase complex	Yarrowia_lipolytica@Seq_5332	144_5331	OG3732
tRNA-intron endonuclease complex	Yarrowia_lipolytica@Seq_1605	144_1604	OG2935
tRNA-intron endonuclease complex	Yarrowia_lipolytica@Seq_260	144_259	OG2793
tRNA-intron endonuclease complex	Yarrowia_lipolytica@Seq_963	144_962	OG4411
tRNA-specific adenosine-34 deaminase complex	Yarrowia_lipolytica@Seq_512	144_511	OG3138
tRNA-specific adenosine-34 deaminase complex	Yarrowia_lipolytica@Seq_6044	144_6043	OG3599
telomerase catalytic core complex	Yarrowia_lipolytica@Seq_5465	144_5464	OG3388
telomerase holoenzyme complex	Yarrowia_lipolytica@Seq_3927	144_3926	OG7112
transcription elongation factor complex	Yarrowia_lipolytica@Seq_2745	144_2744	OG1655
transcription elongation factor complex	Yarrowia_lipolytica@Seq_3593	144_3592	OG2414
transcription elongation factor complex	Yarrowia_lipolytica@Seq_6204	144_6203	OG3124
transcription elongation factor complex	Yarrowia_lipolytica@Seq_904	144_903	OG2632
transcription export complex	Yarrowia_lipolytica@Seq_1019	144_1018	OG1871
transcription export complex	Yarrowia_lipolytica@Seq_5865	144_5864	OG4547
transcription export complex 2	Yarrowia_lipolytica@Seq_2299	144_2298	OG3695
transcription export complex 2	Yarrowia_lipolytica@Seq_3096	144_3095	OG4172
transcription export complex 2	Yarrowia_lipolytica@Seq_4631	144_4630	OG3968
transcription factor TFIIA complex	Yarrowia_lipolytica@Seq_1752	144_1751	OG3215
transcription factor TFIIA complex	Yarrowia_lipolytica@Seq_443	144_442	OG2556
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_2015	144_2014	OG3289
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_2026	144_2025	OG3712
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_2848	144_2847	OG3068
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_2976	144_2975	OG1821
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_3045	144_3044	OG1794
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_3339	144_3338	OG3011
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_4082	144_4081	OG5065
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_4136	144_4135	OG4647
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_4633	144_4632	OG3435
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_4872	144_4871	OG1941
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_5793	144_5792	OG2165
transcription factor TFIID complex	Yarrowia_lipolytica@Seq_780	144_779	OG3946
transcription factor TFIIE complex	Yarrowia_lipolytica@Seq_3472	144_3471	OG3675
transcription factor TFIIE complex	Yarrowia_lipolytica@Seq_4561	144_4560	OG2591
transcription factor TFIIF complex	Yarrowia_lipolytica@Seq_3982	144_3981	OG2195
transcription factor TFIIH core complex	Yarrowia_lipolytica@Seq_3605	144_3604	OG2328
transcription factor TFIIH core complex	Yarrowia_lipolytica@Seq_4710	144_4709	OG3231
transcription factor TFIIH core complex	Yarrowia_lipolytica@Seq_562	144_561	OG2341
transcription factor TFIIH core complex	Yarrowia_lipolytica@Seq_780	144_779	OG3946
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_1616	144_1615	OG20266
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_2923	144_2922	OG3341
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_3605	144_3604	OG2328
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_4710	144_4709	OG3231
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_562	144_561	OG2341
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_5935	144_5934	OG2500
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_706	144_705	OG1888
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_780	144_779	OG3946
transcription factor TFIIH holo complex	Yarrowia_lipolytica@Seq_999	144_998	OG2768
transcription factor TFIIIB complex	Yarrowia_lipolytica@Seq_2914	144_2913	OG2878
transcription factor TFIIIB complex	Yarrowia_lipolytica@Seq_4872	144_4871	OG1941
transcription factor TFIIIB complex	Yarrowia_lipolytica@Seq_77	144_76	OG14333
transcription factor TFIIIC complex	Yarrowia_lipolytica@Seq_1499	144_1498	OG2584
transcription factor TFIIIC complex	Yarrowia_lipolytica@Seq_2784	144_2783	OG1745
transcription factor TFIIIC complex	Yarrowia_lipolytica@Seq_3456	144_3455	OG3380
transcription factor TFIIIC complex	Yarrowia_lipolytica@Seq_4945	144_4944	OG8120
transcription factor TFIIIC complex	Yarrowia_lipolytica@Seq_498	144_497	OG3156
transcription factor TFIIK complex	Yarrowia_lipolytica@Seq_1587	144_1586	OG2735
transcription factor TFIIK complex	Yarrowia_lipolytica@Seq_2923	144_2922	OG3341
transcription factor complex	Yarrowia_lipolytica@Seq_4348	144_4347	OG2986
transcription factor complex	Yarrowia_lipolytica@Seq_4521	144_4520	OG4716
transcription factor complex	Yarrowia_lipolytica@Seq_4872	144_4871	OG1941
transcription factor complex	Yarrowia_lipolytica@Seq_5217	144_5216	OG4821
transcription factor complex	Yarrowia_lipolytica@Seq_5432	144_5431	OG3583
transcriptional preinitiation complex	Yarrowia_lipolytica@Seq_1548	144_1547	OG1727
transcriptional preinitiation complex	Yarrowia_lipolytica@Seq_706	144_705	OG1888
transcriptional repressor complex	Yarrowia_lipolytica@Seq_2009	144_2008	OG1645
transcriptional repressor complex	Yarrowia_lipolytica@Seq_4664	144_4663	OG27583
translation release factor complex	Yarrowia_lipolytica@Seq_1735	144_1734	OG1804
translation release factor complex	Yarrowia_lipolytica@Seq_5115	144_5114	OG1832
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_1845	144_1844	OG1649
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_1976	144_1975	OG3606
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_2199	144_2198	OG3648
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_3363	144_3362	OG3980
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_3880	144_3879	OG2464
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_4285	144_4284	OG23704
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_4390	144_4389	OG4285
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_4684	144_4683	OG3070
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_4850	144_4849	OG4449
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_6154	144_6153	OG1235
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_6293	144_6292	OG23599
ubiquitin ligase complex	Yarrowia_lipolytica@Seq_758	144_757	OG1235
vacuolar proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_312	144_311	OG1046
vacuolar proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_3302	144_3301	OG2635
vacuolar proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_4434	144_4433	OG1046
vacuolar proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_4563	144_4562	OG2004
vacuolar proton-transporting V-type ATPase complex	Yarrowia_lipolytica@Seq_5884	144_5883	OG4068
vacuolar proton-transporting V-type ATPase, V1 domain	Yarrowia_lipolytica@Seq_2694	144_2693	OG2469
vacuolar transporter chaperone complex	Yarrowia_lipolytica@Seq_1018	144_1017	OG3092
vacuolar transporter chaperone complex	Yarrowia_lipolytica@Seq_4303	144_4302	OG5219
vacuolar transporter chaperone complex	Yarrowia_lipolytica@Seq_5634	144_5633	OG2068
vacuolar transporter chaperone complex	Yarrowia_lipolytica@Seq_620	144_619	OG1602
zeta DNA polymerase complex	Yarrowia_lipolytica@Seq_1658	144_1657	OG1964
zeta DNA polymerase complex	Yarrowia_lipolytica@Seq_3657	144_3656	OG19728
