complex type	sequence id	index	ortholog
HICS complex	Candida_parapsilosis@Seq_1732	24_1731	OG2283
HICS complex	Candida_parapsilosis@Seq_4267	24_4266	OG3516
HIR complex	Candida_parapsilosis@Seq_2491	24_2490	OG1377
HIR complex	Candida_parapsilosis@Seq_3346	24_3345	OG3301
HIR complex	Candida_parapsilosis@Seq_5184	24_5183	OG3972
HIR complex	Candida_parapsilosis@Seq_776	24_775	OG4955
HOPS complex	Candida_parapsilosis@Seq_2126	24_2125	OG1889
HOPS complex	Candida_parapsilosis@Seq_2370	24_2369	OG2803
HOPS complex	Candida_parapsilosis@Seq_3485	24_3484	OG2027
HOPS complex	Candida_parapsilosis@Seq_3730	24_3729	OG2511
HOPS complex	Candida_parapsilosis@Seq_78	24_77	OG3672
HULC complex	Candida_parapsilosis@Seq_735	24_734	OG3492
Holliday junction resolvase complex	Candida_parapsilosis@Seq_106	24_105	OG4947
Holliday junction resolvase complex	Candida_parapsilosis@Seq_438	24_437	OG3963
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_1154	24_1153	OG4220
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_1478	24_1477	OG5840
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_3121	24_3120	OG2940
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_3388	24_3387	OG1505
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_3395	24_3394	OG3550
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_5190	24_5189	OG2998
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_875	24_874	OG4246
Hrd1p ubiquitin ligase ERAD-L complex	Candida_parapsilosis@Seq_931	24_930	OG4176
Hrd1p ubiquitin ligase ERAD-M complex	Candida_parapsilosis@Seq_3395	24_3394	OG3550
Hrd1p ubiquitin ligase ERAD-M complex	Candida_parapsilosis@Seq_5190	24_5189	OG2998
Ino80 complex	Candida_parapsilosis@Seq_1419	24_1418	OG2366
Ino80 complex	Candida_parapsilosis@Seq_1544	24_1543	OG3887
Ino80 complex	Candida_parapsilosis@Seq_1552	24_1551	OG1721
Ino80 complex	Candida_parapsilosis@Seq_1753	24_1752	OG1464
Ino80 complex	Candida_parapsilosis@Seq_1814	24_1813	OG2358
Ino80 complex	Candida_parapsilosis@Seq_1917	24_1916	OG4891
Ino80 complex	Candida_parapsilosis@Seq_2299	24_2298	OG2118
Ino80 complex	Candida_parapsilosis@Seq_248	24_247	OG4208
Ino80 complex	Candida_parapsilosis@Seq_2798	24_2797	OG2949
Ino80 complex	Candida_parapsilosis@Seq_2971	24_2970	OG3084
Ino80 complex	Candida_parapsilosis@Seq_3323	24_3322	OG3768
Ino80 complex	Candida_parapsilosis@Seq_4034	24_4033	OG1896
Ino80 complex	Candida_parapsilosis@Seq_4286	24_4285	OG2549
Ino80 complex	Candida_parapsilosis@Seq_4567	24_4566	OG2601
Isw1a complex	Candida_parapsilosis@Seq_4904	24_4903	OG1038
Isw1a complex	Candida_parapsilosis@Seq_5011	24_5010	OG5462
Isw1b complex	Candida_parapsilosis@Seq_2672	24_2671	OG6085
Isw1b complex	Candida_parapsilosis@Seq_3911	24_3910	OG4851
Isw1b complex	Candida_parapsilosis@Seq_4904	24_4903	OG1038
Kelch-containing formin regulatory complex	Candida_parapsilosis@Seq_4450	24_4449	OG2047
Kelch-containing formin regulatory complex	Candida_parapsilosis@Seq_4913	24_4912	OG31962
Ku70:Ku80 complex	Candida_parapsilosis@Seq_1035	24_1034	OG3527
Ku70:Ku80 complex	Candida_parapsilosis@Seq_1438	24_1437	OG2349
L-cysteine desulfurase complex	Candida_parapsilosis@Seq_1545	24_1544	OG4269
L-cysteine desulfurase complex	Candida_parapsilosis@Seq_2694	24_2693	OG1876
Las1 complex	Candida_parapsilosis@Seq_4624	24_4623	OG4632
Lid2 complex	Candida_parapsilosis@Seq_2511	24_2510	OG1678
Lid2 complex	Candida_parapsilosis@Seq_3934	24_3933	OG2555
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_215	24_214	OG2153
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_29	24_28	OG3888
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_3291	24_3290	OG4096
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_3810	24_3809	OG4593
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_411	24_410	OG3612
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_4387	24_4386	OG3758
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_4726	24_4725	OG2918
Lsm1-7-Pat1 complex	Candida_parapsilosis@Seq_5191	24_5190	OG1683
Lst4-Lst7 complex	Candida_parapsilosis@Seq_3408	24_3407	OG3915
Lst4-Lst7 complex	Candida_parapsilosis@Seq_983	24_982	OG5326
MBF transcription complex	Candida_parapsilosis@Seq_1076	24_1075	OG2991
MBF transcription complex	Candida_parapsilosis@Seq_1289	24_1288	OG4929
MBF transcription complex	Candida_parapsilosis@Seq_1939	24_1938	OG5986
MBF transcription complex	Candida_parapsilosis@Seq_3342	24_3341	OG2185
MCM complex	Candida_parapsilosis@Seq_2266	24_2265	OG1893
MCM complex	Candida_parapsilosis@Seq_346	24_345	OG2191
MCM complex	Candida_parapsilosis@Seq_3799	24_3798	OG1049
MCM complex	Candida_parapsilosis@Seq_4115	24_4114	OG2001
MCM complex	Candida_parapsilosis@Seq_4446	24_4445	OG2003
MCM complex	Candida_parapsilosis@Seq_5158	24_5157	OG2034
MCM core complex	Candida_parapsilosis@Seq_346	24_345	OG2191
MCM core complex	Candida_parapsilosis@Seq_4446	24_4445	OG2003
MCM core complex	Candida_parapsilosis@Seq_5158	24_5157	OG2034
MICOS complex	Candida_parapsilosis@Seq_251	24_250	OG5043
MICOS complex	Candida_parapsilosis@Seq_2749	24_2748	OG2907
MICOS complex	Candida_parapsilosis@Seq_3456	24_3455	OG2796
MICOS complex	Candida_parapsilosis@Seq_5246	24_5245	OG3620
MICOS complex	Candida_parapsilosis@Seq_567	24_566	OG3005
MIH complex	Candida_parapsilosis@Seq_1732	24_1731	OG2283
MIH complex	Candida_parapsilosis@Seq_413	24_412	OG2345
MIH complex	Candida_parapsilosis@Seq_541	24_540	OG2426
MIS12/MIND type complex	Candida_parapsilosis@Seq_632	24_631	OG4495
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_parapsilosis@Seq_4534	24_4533	OG2911
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_parapsilosis@Seq_677	24_676	OG1649
MUB1-RAD6-UBR2 ubiquitin ligase complex	Candida_parapsilosis@Seq_735	24_734	OG3492
Mcs4 RR-MAPKKK complex	Candida_parapsilosis@Seq_2325	24_2324	OG1373
Mei2 nuclear dot complex	Candida_parapsilosis@Seq_3287	24_3286	OG2800
Mis6-Sim4 complex	Candida_parapsilosis@Seq_1479	24_1478	OG3290
Mis6-Sim4 complex	Candida_parapsilosis@Seq_4305	24_4304	OG5807
Mon1-Ccz1 complex	Candida_parapsilosis@Seq_1338	24_1337	OG6093
Mon1-Ccz1 complex	Candida_parapsilosis@Seq_2698	24_2697	OG3515
Mpp10 complex	Candida_parapsilosis@Seq_2124	24_2123	OG1757
Mpp10 complex	Candida_parapsilosis@Seq_373	24_372	OG2583
Mpp10 complex	Candida_parapsilosis@Seq_62	24_61	OG6090
Mre11 complex	Candida_parapsilosis@Seq_203	24_202	OG1700
Mre11 complex	Candida_parapsilosis@Seq_3681	24_3680	OG6157
Mre11 complex	Candida_parapsilosis@Seq_990	24_989	OG2164
MutLalpha complex	Candida_parapsilosis@Seq_1401	24_1400	OG2832
MutLalpha complex	Candida_parapsilosis@Seq_2047	24_2046	OG1991
MutLbeta complex	Candida_parapsilosis@Seq_2047	24_2046	OG1991
MutLgamma complex	Candida_parapsilosis@Seq_1893	24_1892	OG4446
MutLgamma complex	Candida_parapsilosis@Seq_2047	24_2046	OG1991
MutSalpha complex	Candida_parapsilosis@Seq_2287	24_2286	OG1606
MutSalpha complex	Candida_parapsilosis@Seq_2431	24_2430	OG2337
MutSbeta complex	Candida_parapsilosis@Seq_2287	24_2286	OG1606
MutSbeta complex	Candida_parapsilosis@Seq_569	24_568	OG1940
MutSgamma complex	Candida_parapsilosis@Seq_2328	24_2327	OG5355
MutSgamma complex	Candida_parapsilosis@Seq_4565	24_4564	OG5315
Myo2p-Vac17p-Vac8p transport complex	Candida_parapsilosis@Seq_3480	24_3479	OG1739
Myo2p-Vac17p-Vac8p transport complex	Candida_parapsilosis@Seq_681	24_680	OG1238
NLS-dependent protein nuclear import complex	Candida_parapsilosis@Seq_1123	24_1122	OG2214
NLS-dependent protein nuclear import complex	Candida_parapsilosis@Seq_2135	24_2134	OG1797
NLS-dependent protein nuclear import complex	Candida_parapsilosis@Seq_4200	24_4199	OG1484
NMS complex	Candida_parapsilosis@Seq_2067	24_2066	OG4933
NMS complex	Candida_parapsilosis@Seq_419	24_418	OG3834
NVT complex	Candida_parapsilosis@Seq_239	24_238	OG1041
NVT complex	Candida_parapsilosis@Seq_3604	24_3603	OG1469
NatA complex	Candida_parapsilosis@Seq_282	24_281	OG2519
NatA complex	Candida_parapsilosis@Seq_297	24_296	OG1823
NatA complex	Candida_parapsilosis@Seq_5105	24_5104	OG3793
NatB complex	Candida_parapsilosis@Seq_3800	24_3799	OG4815
NatC complex	Candida_parapsilosis@Seq_3451	24_3450	OG2779
NatC complex	Candida_parapsilosis@Seq_5075	24_5074	OG2456
Nbp35-Cfd1 ATPase complex	Candida_parapsilosis@Seq_1251	24_1250	OG1839
Nbp35-Cfd1 ATPase complex	Candida_parapsilosis@Seq_4725	24_4724	OG2019
Ndc80 complex	Candida_parapsilosis@Seq_2067	24_2066	OG4933
Ndc80 complex	Candida_parapsilosis@Seq_419	24_418	OG3834
Ndc80 complex	Candida_parapsilosis@Seq_4301	24_4300	OG32018
Ndc80 complex	Candida_parapsilosis@Seq_694	24_693	OG2563
Nem1-Spo7 phosphatase complex	Candida_parapsilosis@Seq_4957	24_4956	OG3769
Nem1-Spo7 phosphatase complex	Candida_parapsilosis@Seq_4965	24_4964	OG2824
Noc1p-Noc2p complex	Candida_parapsilosis@Seq_1748	24_1747	OG1957
Noc1p-Noc2p complex	Candida_parapsilosis@Seq_659	24_658	OG2060
Noc2p-Noc3p complex	Candida_parapsilosis@Seq_5071	24_5070	OG1809
Noc2p-Noc3p complex	Candida_parapsilosis@Seq_659	24_658	OG2060
Noc4p-Nop14p complex	Candida_parapsilosis@Seq_2928	24_2927	OG3217
Noc4p-Nop14p complex	Candida_parapsilosis@Seq_4316	24_4315	OG2527
Nrd1 complex	Candida_parapsilosis@Seq_1118	24_1117	OG2744
Nrd1 complex	Candida_parapsilosis@Seq_5015	24_5014	OG4921
Nrd1 complex	Candida_parapsilosis@Seq_887	24_886	OG1347
NuA3 histone acetyltransferase complex	Candida_parapsilosis@Seq_1753	24_1752	OG1464
NuA3 histone acetyltransferase complex	Candida_parapsilosis@Seq_254	24_253	OG3444
NuA3 histone acetyltransferase complex	Candida_parapsilosis@Seq_3111	24_3110	OG2855
NuA3 histone acetyltransferase complex	Candida_parapsilosis@Seq_3606	24_3605	OG4174
NuA3 histone acetyltransferase complex	Candida_parapsilosis@Seq_976	24_975	OG6137
NuA3a histone acetyltransferase complex	Candida_parapsilosis@Seq_1753	24_1752	OG1464
NuA3a histone acetyltransferase complex	Candida_parapsilosis@Seq_254	24_253	OG3444
NuA3a histone acetyltransferase complex	Candida_parapsilosis@Seq_3111	24_3110	OG2855
NuA3a histone acetyltransferase complex	Candida_parapsilosis@Seq_3606	24_3605	OG4174
NuA3b histone acetyltransferase complex	Candida_parapsilosis@Seq_1753	24_1752	OG1464
NuA3b histone acetyltransferase complex	Candida_parapsilosis@Seq_254	24_253	OG3444
NuA3b histone acetyltransferase complex	Candida_parapsilosis@Seq_3111	24_3110	OG2855
NuA3b histone acetyltransferase complex	Candida_parapsilosis@Seq_3606	24_3605	OG4174
NuA3b histone acetyltransferase complex	Candida_parapsilosis@Seq_976	24_975	OG6137
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_1484	24_1483	OG2623
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_2798	24_2797	OG2949
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_2930	24_2929	OG3397
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3077	24_3076	OG3983
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3527	24_3526	OG2180
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3606	24_3605	OG4174
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3650	24_3649	OG3071
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_395	24_394	OG1427
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_4034	24_4033	OG1896
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_4071	24_4070	OG55335
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_4257	24_4256	OG2141
NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_5157	24_5156	OG3717
P-TEFb complex	Candida_parapsilosis@Seq_1441	24_1440	OG4846
P-TEFb-cap methyltransferase complex	Candida_parapsilosis@Seq_1494	24_1493	OG2292
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_1175	24_1174	OG1002
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_2115	24_2114	OG3126
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_2752	24_2751	OG3935
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_3630	24_3629	OG2805
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_3827	24_3826	OG2746
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_511	24_510	OG2440
PAM complex, Tim23 associated import motor	Candida_parapsilosis@Seq_586	24_585	OG4371
PAN complex	Candida_parapsilosis@Seq_1954	24_1953	OG2055
PAN complex	Candida_parapsilosis@Seq_2539	24_2538	OG1816
PAS complex	Candida_parapsilosis@Seq_1400	24_1399	OG3481
PAS complex	Candida_parapsilosis@Seq_2644	24_2643	OG6040
PAS complex	Candida_parapsilosis@Seq_3977	24_3976	OG2213
PAS complex	Candida_parapsilosis@Seq_5125	24_5124	OG2579
PAS complex	Candida_parapsilosis@Seq_5220	24_5219	OG1495
PCNA complex	Candida_parapsilosis@Seq_3937	24_3936	OG2159
PTW/PP1 phosphatase complex	Candida_parapsilosis@Seq_1583	24_1582	OG3661
PTW/PP1 phosphatase complex	Candida_parapsilosis@Seq_774	24_773	OG1452
PeBoW complex	Candida_parapsilosis@Seq_1455	24_1454	OG1722
PeBoW complex	Candida_parapsilosis@Seq_332	24_331	OG2140
PeBoW complex	Candida_parapsilosis@Seq_3711	24_3710	OG2193
Pex17p-Pex14p docking complex	Candida_parapsilosis@Seq_1460	24_1459	OG3607
Pex17p-Pex14p docking complex	Candida_parapsilosis@Seq_4344	24_4343	OG2756
Pex17p-Pex14p docking complex	Candida_parapsilosis@Seq_4853	24_4852	OG3547
Pho85-Pho80 CDK-cyclin complex	Candida_parapsilosis@Seq_5205	24_5204	OG2985
Piccolo NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3077	24_3076	OG3983
Piccolo NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_3527	24_3526	OG2180
Piccolo NuA4 histone acetyltransferase complex	Candida_parapsilosis@Seq_4257	24_4256	OG2141
Pip2-Oaf1 complex	Candida_parapsilosis@Seq_3625	24_3624	OG4597
Prp19 complex	Candida_parapsilosis@Seq_1169	24_1168	OG3223
Prp19 complex	Candida_parapsilosis@Seq_1182	24_1181	OG1066
Prp19 complex	Candida_parapsilosis@Seq_1889	24_1888	OG1862
Prp19 complex	Candida_parapsilosis@Seq_2301	24_2300	OG1790
Prp19 complex	Candida_parapsilosis@Seq_2740	24_2739	OG3229
Prp19 complex	Candida_parapsilosis@Seq_3467	24_3466	OG4163
Prp19 complex	Candida_parapsilosis@Seq_4136	24_4135	OG3004
Prp19 complex	Candida_parapsilosis@Seq_4211	24_4210	OG4987
Prp19 complex	Candida_parapsilosis@Seq_4959	24_4958	OG5025
Prp19 complex	Candida_parapsilosis@Seq_856	24_855	OG2650
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_1701	24_1700	OG1961
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_2684	24_2683	OG2553
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_3334	24_3333	OG2750
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_3485	24_3484	OG2027
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_4617	24_4616	OG1868
Pwp2p-containing subcomplex of 90S preribosome	Candida_parapsilosis@Seq_5088	24_5087	OG2036
R2TP complex	Candida_parapsilosis@Seq_1552	24_1551	OG1721
R2TP complex	Candida_parapsilosis@Seq_167	24_166	OG4467
R2TP complex	Candida_parapsilosis@Seq_2299	24_2298	OG2118
R2TP complex	Candida_parapsilosis@Seq_86	24_85	OG4514
RAVE complex	Candida_parapsilosis@Seq_1275	24_1274	OG2287
RAVE complex	Candida_parapsilosis@Seq_2952	24_2951	OG4414
RAVE complex	Candida_parapsilosis@Seq_512	24_511	OG2575
RENT complex	Candida_parapsilosis@Seq_4669	24_4668	OG1690
RES complex	Candida_parapsilosis@Seq_3727	24_3726	OG3264
RES complex	Candida_parapsilosis@Seq_4704	24_4703	OG2625
RIC1-RGP1 guanyl-nucleotide exchange factor complex	Candida_parapsilosis@Seq_1978	24_1977	OG6212
RIC1-RGP1 guanyl-nucleotide exchange factor complex	Candida_parapsilosis@Seq_810	24_809	OG5902
RISC complex	Candida_parapsilosis@Seq_4879	24_4878	OG4394
RNA N6-methyladenosine methyltransferase complex	Candida_parapsilosis@Seq_4284	24_4283	OG3722
RNA N6-methyladenosine methyltransferase complex	Candida_parapsilosis@Seq_645	24_644	OG4854
RNA polymerase I complex	Candida_parapsilosis@Seq_2143	24_2142	OG1568
RNA polymerase I complex	Candida_parapsilosis@Seq_234	24_233	OG7203
RNA polymerase I complex	Candida_parapsilosis@Seq_2361	24_2360	OG3302
RNA polymerase I complex	Candida_parapsilosis@Seq_3282	24_3281	OG2030
RNA polymerase I complex	Candida_parapsilosis@Seq_3540	24_3539	OG3160
RNA polymerase I complex	Candida_parapsilosis@Seq_3716	24_3715	OG2847
RNA polymerase I complex	Candida_parapsilosis@Seq_3770	24_3769	OG3400
RNA polymerase I complex	Candida_parapsilosis@Seq_380	24_379	OG4213
RNA polymerase I complex	Candida_parapsilosis@Seq_3921	24_3920	OG2731
RNA polymerase I complex	Candida_parapsilosis@Seq_3976	24_3975	OG3002
RNA polymerase I complex	Candida_parapsilosis@Seq_836	24_835	OG2018
RNA polymerase I complex	Candida_parapsilosis@Seq_981	24_980	OG2828
RNA polymerase I core factor complex	Candida_parapsilosis@Seq_1694	24_1693	OG4241
RNA polymerase I core factor complex	Candida_parapsilosis@Seq_1723	24_1722	OG5063
RNA polymerase I core factor complex	Candida_parapsilosis@Seq_4329	24_4328	OG1076
RNA polymerase I transcription factor complex	Candida_parapsilosis@Seq_2595	24_2594	OG1941
RNA polymerase I transcription factor complex	Candida_parapsilosis@Seq_4329	24_4328	OG1076
RNA polymerase I upstream activating factor complex	Candida_parapsilosis@Seq_1770	24_1769	OG5715
RNA polymerase I upstream activating factor complex	Candida_parapsilosis@Seq_68	24_67	OG5570
RNA polymerase II transcription factor complex	Candida_parapsilosis@Seq_4121	24_4120	OG3671
RNA polymerase II transcription factor complex	Candida_parapsilosis@Seq_427	24_426	OG2423
RNA polymerase II, core complex	Candida_parapsilosis@Seq_1379	24_1378	OG1028
RNA polymerase II, core complex	Candida_parapsilosis@Seq_1674	24_1673	OG1720
RNA polymerase II, core complex	Candida_parapsilosis@Seq_1916	24_1915	OG2299
RNA polymerase II, core complex	Candida_parapsilosis@Seq_2006	24_2005	OG1033
RNA polymerase II, core complex	Candida_parapsilosis@Seq_2361	24_2360	OG3302
RNA polymerase II, core complex	Candida_parapsilosis@Seq_2479	24_2478	OG2391
RNA polymerase II, core complex	Candida_parapsilosis@Seq_3921	24_3920	OG2731
RNA polymerase II, core complex	Candida_parapsilosis@Seq_3976	24_3975	OG3002
RNA polymerase II, core complex	Candida_parapsilosis@Seq_4346	24_4345	OG3080
RNA polymerase II, core complex	Candida_parapsilosis@Seq_4786	24_4785	OG3317
RNA polymerase II, core complex	Candida_parapsilosis@Seq_981	24_980	OG2828
RNA polymerase III complex	Candida_parapsilosis@Seq_1005	24_1004	OG3037
RNA polymerase III complex	Candida_parapsilosis@Seq_166	24_165	OG3190
RNA polymerase III complex	Candida_parapsilosis@Seq_2260	24_2259	OG2856
RNA polymerase III complex	Candida_parapsilosis@Seq_2361	24_2360	OG3302
RNA polymerase III complex	Candida_parapsilosis@Seq_2578	24_2577	OG2029
RNA polymerase III complex	Candida_parapsilosis@Seq_3145	24_3144	OG3086
RNA polymerase III complex	Candida_parapsilosis@Seq_3208	24_3207	OG3192
RNA polymerase III complex	Candida_parapsilosis@Seq_3273	24_3272	OG4203
RNA polymerase III complex	Candida_parapsilosis@Seq_3716	24_3715	OG2847
RNA polymerase III complex	Candida_parapsilosis@Seq_3770	24_3769	OG3400
RNA polymerase III complex	Candida_parapsilosis@Seq_3919	24_3918	OG3142
RNA polymerase III complex	Candida_parapsilosis@Seq_3921	24_3920	OG2731
RNA polymerase III complex	Candida_parapsilosis@Seq_3976	24_3975	OG3002
RNA polymerase III complex	Candida_parapsilosis@Seq_5147	24_5146	OG1028
RNA polymerase III complex	Candida_parapsilosis@Seq_544	24_543	OG3417
RNA polymerase III complex	Candida_parapsilosis@Seq_666	24_665	OG1033
RNA polymerase III complex	Candida_parapsilosis@Seq_981	24_980	OG2828
RQC complex	Candida_parapsilosis@Seq_225	24_224	OG1884
RQC complex	Candida_parapsilosis@Seq_2564	24_2563	OG1751
RQC complex	Candida_parapsilosis@Seq_3121	24_3120	OG2940
RQC complex	Candida_parapsilosis@Seq_3388	24_3387	OG1505
RQC complex	Candida_parapsilosis@Seq_4952	24_4951	OG2255
RQC complex	Candida_parapsilosis@Seq_931	24_930	OG4176
RSC-type complex	Candida_parapsilosis@Seq_1299	24_1298	OG8031
RSC-type complex	Candida_parapsilosis@Seq_1682	24_1681	OG1415
RSC-type complex	Candida_parapsilosis@Seq_1857	24_1856	OG1047
RSC-type complex	Candida_parapsilosis@Seq_2476	24_2475	OG4992
RSC-type complex	Candida_parapsilosis@Seq_2653	24_2652	OG2163
RSC-type complex	Candida_parapsilosis@Seq_2997	24_2996	OG2710
RSC-type complex	Candida_parapsilosis@Seq_3105	24_3104	OG1718
RSC-type complex	Candida_parapsilosis@Seq_3696	24_3695	OG3922
RSC-type complex	Candida_parapsilosis@Seq_4076	24_4075	OG1051
RSC-type complex	Candida_parapsilosis@Seq_4846	24_4845	OG4684
RSC-type complex	Candida_parapsilosis@Seq_5025	24_5024	OG3708
RSC-type complex	Candida_parapsilosis@Seq_914	24_913	OG1051
