rxnID	source	panID_kegg_web	panID_eggnog_web	panID_RAVEN_kegg	panID_RAVEN_biocyc	panID_inter	panID_union	seedID	keggID	rxn_name_seed	rxn_name_kegg	formula_MNX	balance_MNX	Equation_MNX	EC_MNX	biocycID	reverse_biocyc	formula_biocyc	seed_equation	seed_definition	seed_direction	seed_reversibility	reverse_correction	dead_met_num	exist_panYeast	kegg_pathway_name
MNXR110113	eggnog_web;RAVEN_kegg;RAVEN_biocyc	NA	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Botrytis_cinerea@Seq_14243	Fusarium_graminearum@Seq_9660 or Aspergillus_nidulans@Seq_6050 or Fusarium_graminearum@Seq_8229 or Fusarium_graminearum@Seq_10270 or Aspergillus_nidulans@Seq_65 or Aspergillus_nidulans@Seq_67 or Fusarium_graminearum@Seq_714 or Aspergillus_nidulans@Seq_6622 or Aspergillus_nidulans@Seq_8578 or Aspergillus_nidulans@Seq_4230 or Stagonospora_nodorum@Seq_4785 or Fusarium_graminearum@Seq_8050 or Arthrobotrys_oligospora@Seq_8979 or Xylona_heveae@Seq_5608 or Fusarium_graminearum@Seq_8303 or Aspergillus_nidulans@Seq_1151	Stagonospora_nodorum@Seq_4785	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Stagonospora_nodorum@Seq_4785	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Botrytis_cinerea@Seq_14243;Fusarium_graminearum@Seq_9660;Aspergillus_nidulans@Seq_6050;Fusarium_graminearum@Seq_8229;Fusarium_graminearum@Seq_10270;Aspergillus_nidulans@Seq_65;Aspergillus_nidulans@Seq_67;Fusarium_graminearum@Seq_714;Aspergillus_nidulans@Seq_6622;Stagonospora_nodorum@Seq_4785;Fusarium_graminearum@Seq_8050;Arthrobotrys_oligospora@Seq_8979;Xylona_heveae@Seq_5608;Fusarium_graminearum@Seq_8303;Aspergillus_nidulans@Seq_1151	rxn04166	kegg:R06292	"ent-Kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating)"	"ent-Kaur-16-ene,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (hydroxylating)"	1 `Kaur-16-en-18-al` + 2 `H2O` + 1 `NADP(+)` = 1 `H(+)` + 1 `Kaur-16-en-18-ol` + 1 `O2` + 1 `NADPH`	TRUE	1 MNXM162841@MNXD1 + 2 MNXM2@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM162842@MNXD1 + 1 MNXM4@MNXD1 + 1 MNXM6@MNXD1	1.14.13.78	RXN-5242	PHYSIOL-LEFT-TO-RIGHT	ENT-KAUR-16-EN-19-OL + Red-NADPH-Hemoprotein-Reductases + OXYGEN-MOLECULE => ENT-KAUR-16-EN-19-AL + Ox-NADPH-Hemoprotein-Reductases + 2 WATER	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd00067[0] + (1) cpd08670[0] => (2) cpd00001[0] + (1) cpd00006[0] + (1) cpd08671[0]	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Kaurenol[0] => (2) H2O[0] + (1) NADP[0] + (1) Kaurenal[0]	>	?	0	0	FALSE	Diterpenoid biosynthesis;Biosynthesis of secondary metabolites
MNXR110114	eggnog_web;RAVEN_kegg;RAVEN_biocyc	NA	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Botrytis_cinerea@Seq_14243	Fusarium_graminearum@Seq_9660 or Aspergillus_nidulans@Seq_6050 or Fusarium_graminearum@Seq_8229 or Fusarium_graminearum@Seq_10270 or Aspergillus_nidulans@Seq_65 or Aspergillus_nidulans@Seq_67 or Fusarium_graminearum@Seq_714 or Aspergillus_nidulans@Seq_6622 or Aspergillus_nidulans@Seq_8578 or Aspergillus_nidulans@Seq_4230 or Stagonospora_nodorum@Seq_4785 or Fusarium_graminearum@Seq_8050 or Arthrobotrys_oligospora@Seq_8979 or Xylona_heveae@Seq_5608 or Fusarium_graminearum@Seq_8303 or Aspergillus_nidulans@Seq_1151	Stagonospora_nodorum@Seq_4785	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Stagonospora_nodorum@Seq_4785	Aspergillus_nidulans@Seq_8578;Aspergillus_nidulans@Seq_4230;Botrytis_cinerea@Seq_14243;Fusarium_graminearum@Seq_9660;Aspergillus_nidulans@Seq_6050;Fusarium_graminearum@Seq_8229;Fusarium_graminearum@Seq_10270;Aspergillus_nidulans@Seq_65;Aspergillus_nidulans@Seq_67;Fusarium_graminearum@Seq_714;Aspergillus_nidulans@Seq_6622;Stagonospora_nodorum@Seq_4785;Fusarium_graminearum@Seq_8050;Arthrobotrys_oligospora@Seq_8979;Xylona_heveae@Seq_5608;Fusarium_graminearum@Seq_8303;Aspergillus_nidulans@Seq_1151	rxn04167	kegg:R06293	"ent-Kaur-16-ene,NADPH:oxygen oxidoreductase (hydroxylating)"	"ent-Kaur-16-ene,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (hydroxylating)"	1 `ent-kaur-16-en-19-oate` + 1 `H2O` + 1 `NADP(+)` = 1 `Kaur-16-en-18-al` + 1 `O2` + 1 `NADPH`	TRUE	1 MNXM1424@MNXD1 + 1 MNXM2@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM162841@MNXD1 + 1 MNXM4@MNXD1 + 1 MNXM6@MNXD1	1.14.13.78	RXN-7580	PHYSIOL-LEFT-TO-RIGHT	ENT-KAUR-16-EN-19-AL + Red-NADPH-Hemoprotein-Reductases + OXYGEN-MOLECULE => CPD1F-132 + Ox-NADPH-Hemoprotein-Reductases + WATER + PROTON	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd08671[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd08672[0]	(1) NADPH[0] + (1) O2[0] + (1) Kaurenal[0] => (1) H2O[0] + (1) NADP[0] + (1) Kaurenic acid[0]	>	?	0	0	FALSE	Diterpenoid biosynthesis;Biosynthesis of secondary metabolites
MNXR104825	eggnog_web	NA	Stagonospora_nodorum@Seq_9863	NA	NA	NA	Stagonospora_nodorum@Seq_9863	rxn00439	kegg:R00618	Thiamin-triphosphate phosphohydrolase	Thiamin-triphosphate phosphohydrolase	1 `thiamine triphosphate` + 1 `H2O` = 1 `H(+)` + 1 `thiamine diphosphate` + 1 `phosphate`	TRUE	1 MNXM1341@MNXD1 + 1 MNXM2@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM256@MNXD1 + 1 MNXM9@MNXD1	3.6.1.28	THIAMIN-TRIPHOSPHATASE-RXN	LEFT-TO-RIGHT	WATER + CPD-611 => PROTON + Pi + THIAMINE-PYROPHOSPHATE	(1) cpd00001[0] + (1) cpd01937[0] => (1) cpd00009[0] + (1) cpd00056[0] + (1) cpd00067[0]	(1) H2O[0] + (1) Thiamin triphosphate[0] => (1) Phosphate[0] + (1) TPP[0] + (1) H+[0]	>	>	0	0	FALSE	Thiamine metabolism;Metabolic pathways
MNXR100577	eggnog_web	NA	Candida_versatilis@Seq_1705;yHMPu5000035684_Kloeckera_hatyaiensis@Seq_213;Lachancea_mirantina@Seq_1137;Lachancea_mirantina@Seq_2295;Botrytis_cinerea@Seq_2037	NA	NA	NA	Candida_versatilis@Seq_1705;yHMPu5000035684_Kloeckera_hatyaiensis@Seq_213;Lachancea_mirantina@Seq_1137;Lachancea_mirantina@Seq_2295;Botrytis_cinerea@Seq_2037	rxn00452	kegg:R00650	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase	S-Adenosyl-L-methionine:L-homocysteine S-methyltransferase	1 `homocysteine zwitterion` + 1 `S-adenosyl-L-methionine` = 1 `H(+)` + 1 `S-adenosyl-L-homocysteine` + 1 `L-methionine`	TRUE	1 MNXM123@MNXD1 + 1 MNXM16@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM19@MNXD1 + 1 MNXM61@MNXD1	2.1.1;2.1.1.10	HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	PHYSIOL-LEFT-TO-RIGHT	S-ADENOSYLMETHIONINE + HOMO-CYS => MET + ADENOSYL-HOMO-CYS + PROTON	(1) cpd00017[0] + (1) cpd00135[0] => (1) cpd00019[0] + (1) cpd00060[0] + (1) cpd00067[0]	(1) S-Adenosyl-L-methionine[0] + (1) Homocysteine[0] => (1) S-Adenosyl-homocysteine[0] + (1) L-Methionine[0] + (1) H+[0]	>	>	0	0	TRUE	Cysteine and methionine metabolism;Metabolic pathways;Biosynthesis of secondary metabolites
MNXR113163	eggnog_web	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	NA	NA	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	rxn25616	kegg:R09756	RXN-9489.c	versicolorone:NADP+ oxidoreductase	1 `(2S)-versicolorone` + 1 `NADP(+)` = 1 `H(+)` + 1 `1'-hydroxyversicolorone` + 1 `NADPH`	TRUE	1 MNXM13256@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM105643@MNXD1 + 1 MNXM6@MNXD1	1.1.1.353	RXN-9489	RIGHT-TO-LEFT	CPD-10168 + NADPH => CPD-10169 + NADP	(1) cpd00005[0] + (1) cpd22588[0] => (1) cpd00006[0] + (1) cpd22589[0]	(1) NADPH[0] + (1) hydroxyversicolorone[0] => (1) NADP[0] + (1) versicolorone[0]	>	=	0	0	FALSE	Aflatoxin biosynthesis;Biosynthesis of antibiotics
MNXR113741	eggnog_web	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	NA	NA	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	rxn25617	kegg:R10399	RXN-9490.c	versiconol-acetate:NADP+ oxidoreductase	"1 `H(+)` + 1 `NADPH` + 1 `(2S,3S)-versiconal hemiacetal acetate` = 1 `NADP(+)` + 1 `(3S)-versiconol acetate`"	TRUE	1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM9229@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM9230@MNXD1	1.1.1.353	RXN-9490	RIGHT-TO-LEFT	CPD-10170 + NADPH => CPD-10172 + NADP	(1) cpd00005[0] + (1) cpd22590[0] => (1) cpd00006[0] + (1) cpd22592[0]	"(1) NADPH[0] + (1) 3-(2-(acetyloxy)ethyl)-2,3-dihydro-2,4,6,8-tetrahydroxyanthra(2,3-b)furan-5,10-dione[0] => (1) NADP[0] + (1) 9,10-Anthracenedione, 2-(3-(acetyloxy)-1-(hydroxymethyl)propyl)-1,3,6,8-tetrahydroxy-, (-)-[0]"	>	=	0	0	FALSE	Aflatoxin biosynthesis;Biosynthesis of antibiotics
MNXR113742	eggnog_web	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	NA	NA	NA	yHMPu5000034673_Blastobotrys_nivea@Seq_1414	rxn25618	kegg:R10400	RXN-9491.c	versiconol:NADP+ oxidoreductase	1 `(S)-versiconol` + 1 `NADP(+)` = 1 `H(+)` + 1 `NADPH` + 1 `(2S-3S)-versiconal hemiacetal`	TRUE	1 MNXM13257@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM9228@MNXD1	1.1.1.353	RXN-9491	RIGHT-TO-LEFT	CPD-10171 + NADPH + PROTON => CPD-10174 + NADP	(1) cpd00005[0] + (1) cpd22591[0] <=> (1) cpd00006[0] + (1) cpd22593[0]	"(1) NADPH[0] + (1) versiconal[0] <=> (1) NADP[0] + (1) 9,10-anthracenedione, 1,3,6,8-tetrahydroxy-2-(3-hydroxy-1-(hydroxymethyl)propyl)-, (-)-[0]"	=	>	0	0	FALSE	Aflatoxin biosynthesis;Biosynthesis of antibiotics
MNXR95710	eggnog_web;RAVEN_biocyc	NA	yHMPu5000034754_Lipomyces_arxii@Seq_620;Fusarium_graminearum@Seq_1806;yHMPu5000034673_Blastobotrys_nivea@Seq_7251;yHMPu5000034673_Blastobotrys_nivea@Seq_6326;Aspergillus_nidulans@Seq_10090;Stagonospora_nodorum@Seq_2853;yHMPu5000034974_Deakozyma_indianensis@Seq_2743	NA	Fusarium_graminearum@Seq_1806 or Aspergillus_nidulans@Seq_10090 or Sclerotinia_sclerotiorum@Seq_14489 or Stagonospora_nodorum@Seq_2853	Fusarium_graminearum@Seq_1806;Aspergillus_nidulans@Seq_10090;Stagonospora_nodorum@Seq_2853	yHMPu5000034754_Lipomyces_arxii@Seq_620;Fusarium_graminearum@Seq_1806;yHMPu5000034673_Blastobotrys_nivea@Seq_7251;yHMPu5000034673_Blastobotrys_nivea@Seq_6326;Aspergillus_nidulans@Seq_10090;Stagonospora_nodorum@Seq_2853;yHMPu5000034974_Deakozyma_indianensis@Seq_2743;Sclerotinia_sclerotiorum@Seq_14489	rxn09954	kegg:R10563	L-glyceraldehyde reductase	glycerol:NADP+ oxidoreductase (D/L-glyceraldehyde-forming)	1 `H(+)` + 1 `NADPH` + 1 `L-glyceraldehyde` = 1 `NADP(+)` + 1 `glycerol`	TRUE	1 MNXM1@MNXD1 + 1 MNXM6@MNXD1 + 1 MNXM7478@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM89612@MNXD1	1.1.1.372	RXN-11382	RIGHT-TO-LEFT	L-GLYCERALDEHYDE + NADPH + PROTON => GLYCEROL + NADP	(1) cpd00005[0] + (1) cpd00067[0] + (1) cpd01605[0] <=> (1) cpd00006[0] + (1) cpd00100[0]	(1) NADPH[0] + (1) H+[0] + (1) L-Glycerose[0] <=> (1) NADP[0] + (1) Glycerol[0]	=	=	0	0	TRUE	Pentose and glucuronate interconversions;Metabolic pathways
MNXR101675	eggnog_web;RAVEN_biocyc	NA	yHMPu5000035651_Torulaspora_microellipsoides@Seq_1084;yHMPu5000035651_Torulaspora_microellipsoides@Seq_4234;yHMPu5000035651_Torulaspora_microellipsoides@Seq_4629	NA	Arthrobotrys_oligospora@Seq_1096 or yHMPu5000034897_Ogataea_glucozyma@Seq_4971 or Arxula_adeninivorans@Seq_4646 or yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5782 or yHMPu5000034613_Saturnispora_serradocipensis@Seq_1769 or Metschnikowia_bowlesiae@Seq_3761 or Lachancea_waltii@Seq_105 or yHMPu5000034885_Ogataea_zsoltii@Seq_3009 or yHMPu5000035011_Candida_pyralidae@Seq_3854 or yHMPu5000034748_Lipomyces_oligophaga@Seq_775 or Metschnikowia_santaceciliae@Seq_2763 or yHMPu5000034754_Lipomyces_arxii@Seq_5868 or yHMPu5000035651_Torulaspora_microellipsoides@Seq_1666 or Spathaspora_arborariae@Seq_5108 or yHMPu5000034952_Citeromyces_siamensis@Seq_9282	NA	yHMPu5000035651_Torulaspora_microellipsoides@Seq_1084;yHMPu5000035651_Torulaspora_microellipsoides@Seq_4234;yHMPu5000035651_Torulaspora_microellipsoides@Seq_4629;Arthrobotrys_oligospora@Seq_1096;yHMPu5000034897_Ogataea_glucozyma@Seq_4971;Arxula_adeninivorans@Seq_4646;yHMPu5000034660_Diddensiella_caesifluorescens@Seq_5782;yHMPu5000034613_Saturnispora_serradocipensis@Seq_1769;Metschnikowia_bowlesiae@Seq_3761;Lachancea_waltii@Seq_105;yHMPu5000034885_Ogataea_zsoltii@Seq_3009;yHMPu5000035011_Candida_pyralidae@Seq_3854;yHMPu5000034748_Lipomyces_oligophaga@Seq_775;Metschnikowia_santaceciliae@Seq_2763;yHMPu5000034754_Lipomyces_arxii@Seq_5868;yHMPu5000035651_Torulaspora_microellipsoides@Seq_1666;Spathaspora_arborariae@Seq_5108;yHMPu5000034952_Citeromyces_siamensis@Seq_9282	NA	kegg:R00868	NA	D-Mannitol:NAD+ 2-oxidoreductase	1 `H(+)` + 1 `NADH` + 1 `D-fructose` = 1 `D-mannitol` + 1 `NAD(+)`	TRUE	1 MNXM1@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM175@MNXD1 = 1 MNXM615@MNXD1 + 1 MNXM8@MNXD1	1.1.1.11;1.1.1.67	MANNITOL-2-DEHYDROGENASE-RXN	REVERSIBLE	NAD + MANNITOL <=> CPD-15382 + NADH + PROTON	NA	NA	NA	NA	1	0	TRUE	Fructose and mannose metabolism
MNXR104947	eggnog_web;RAVEN_kegg	NA	Ascoidea_asiatica@Seq_7284;yHMPu5000034614_Saturnispora_silvae@Seq_1303;Aspergillus_nidulans@Seq_6797	Aspergillus_nidulans@Seq_6797	NA	Aspergillus_nidulans@Seq_6797	Ascoidea_asiatica@Seq_7284;yHMPu5000034614_Saturnispora_silvae@Seq_1303;Aspergillus_nidulans@Seq_6797	rxn00483	kegg:R00684	L-Tryptophan:2-oxoglutarate aminotransferase	L-Tryptophan:2-oxoglutarate aminotransferase	1 `2-oxoglutarate` + 1 `L-tryptophan` = 1 `indole-3-pyruvate` + 1 `L-glutamate`	TRUE	1 MNXM20@MNXD1 + 1 MNXM94@MNXD1 = 1 MNXM315@MNXD1 + 1 MNXM89557@MNXD1	2.6.1.27	TRYPTOPHAN-AMINOTRANSFERASE-RXN	REVERSIBLE	2-KETOGLUTARATE + TRP <=> GLT + INDOLE_PYRUVATE	(1) cpd00024[0] + (1) cpd00065[0] <=> (1) cpd00023[0] + (1) cpd00278[0]	(1) 2-Oxoglutarate[0] + (1) L-Tryptophan[0] <=> (1) L-Glutamate[0] + (1) Indolepyruvate[0]	=	=	1	0	TRUE	Tryptophan metabolism;Metabolic pathways
MNXR104901	eggnog_web	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	NA	NA	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	rxn01537	kegg:R02133	Thiamin hydrolase	Thiamin hydrolase	1 `H(+)` + 1 `4-amino-5-hydroxymethyl-2-methylpyrimidine` + 1 `5-(2-hydroxyethyl)-4-methylthiazole` = 1 `H2O` + 1 `thiamine`	TRUE	1 MNXM1@MNXD1 + 1 MNXM874@MNXD1 + 1 MNXM962@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM322@MNXD1	3.5.99.2	THIAMINASE-RXN	PHYSIOL-LEFT-TO-RIGHT	WATER + THIAMINE => PROTON + THZ + HMP	(1) cpd00001[0] + (1) cpd00305[0] => (1) cpd00939[0] + (1) cpd02636[0]	(1) H2O[0] + (1) Thiamin[0] => (1) Toxopyrimidine[0] + (1) 4-Methyl-5--2-hydroxyethyl-thiazole[0]	>	<	0	0	TRUE	Thiamine metabolism;Metabolic pathways
MNXR100664	eggnog_web	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	NA	NA	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	rxn02484	kegg:R03471	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase	ATP:4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase	1 `H(+)` + 1 `ADP` + 1 `4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine` = 1 `ATP` + 1 `4-amino-5-hydroxymethyl-2-methylpyrimidine`	TRUE	1 MNXM1@MNXD1 + 1 MNXM7@MNXD1 + 1 MNXM790@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM874@MNXD1	2.7.1.49	OHMETPYRKIN-RXN	LEFT-TO-RIGHT	ATP + HMP => PROTON + ADP + AMINO-HYDROXYMETHYL-METHYL-PYR-P	(1) cpd00002[0] + (1) cpd00939[0] => (1) cpd00008[0] + (1) cpd00067[0] + (1) cpd02775[0]	(1) ATP[0] + (1) Toxopyrimidine[0] => (1) ADP[0] + (1) H+[0] + (1) 4-Amino-5-phosphomethyl-2-methylpyrimidine[0]	>	=	0	0	TRUE	Thiamine metabolism;Metabolic pathways
MNXR103045	eggnog_web	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	NA	NA	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	rxn03108	kegg:R04509	ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase	ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase	1 `4-amino-2-methyl-5-(diphosphonooxymethyl)pyrimidine` + 1 `ADP` = 1 `ATP` + 1 `4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine`	TRUE	1 MNXM1135@MNXD1 + 1 MNXM7@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM790@MNXD1	2.7.4.7	PYRIMSYN3-RXN	LEFT-TO-RIGHT	AMINO-HYDROXYMETHYL-METHYL-PYR-P + ATP => AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP + ADP	(1) cpd00002[0] + (1) cpd02775[0] <=> (1) cpd00008[0] + (1) cpd02894[0]	(1) ATP[0] + (1) 4-Amino-5-phosphomethyl-2-methylpyrimidine[0] <=> (1) ADP[0] + (1) 4-Amino-2-methyl-5-diphosphomethylpyrimidine[0]	=	=	0	0	TRUE	Thiamine metabolism;Metabolic pathways
MNXR113383	eggnog_web	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;Stagonospora_nodorum@Seq_11091;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	NA	NA	NA	yHMPu5000034631_Martiniozyma_abiesophila@Seq_5931;Schizosaccharomyces_pombe@Seq_1524;Ambrosiozyma_monospora@Seq_161;yHMPu5000035261_Candida_ponderosae@Seq_5536;yHMPu5000026142_Citeromyces_matritensis@Seq_1632;yHMPu5000034886_Ogataea_trehalophila@Seq_2722;Schizosaccharomyces_pombe@Seq_2933;Stagonospora_nodorum@Seq_11091;yHMPu5000034890_Ogataea_ramenticola@Seq_4522;Metschnikowia_ipomoeae@Seq_1412;yHAB155_Kazachstania_spencerorum@Seq_1417;yHMPu5000034952_Citeromyces_siamensis@Seq_1437	rxn16839	kegg:R09993	4-amino-5-aminomethyl-2-methylpyrimidine aminohydrolase	4-amino-5-aminomethyl-2-methylpyrimidine aminohydrolase	1 `NH4(+)` + 1 `4-amino-5-hydroxymethyl-2-methylpyrimidine` = 1 `H2O` + 1 `4-amino-5-aminomethyl-2-methylpyrimidine`	TRUE	1 MNXM15@MNXD1 + 1 MNXM874@MNXD1 = 1 MNXM2@MNXD1 + 1 MNXM4998@MNXD1	3.5.99.-;3.5.99.2	RXN-12613	PHYSIOL-LEFT-TO-RIGHT	CPD-13578 + WATER => HMP + AMMONIUM	(1) cpd00001[0] + (1) cpd00067[0] + (1) cpd21497[0] <=> (1) cpd00013[0] + (1) cpd00939[0]	(1) H2O[0] + (1) H+[0] + (1) 4-Amino-5-aminomethyl-2-methylpyrimidine[0] <=> (1) NH3[0] + (1) Toxopyrimidine[0]	=	<	0	0	FALSE	Thiamine metabolism;Metabolic pathways
MNXR107162	eggnog_web;RAVEN_biocyc	NA	Candida_versatilis@Seq_2425	NA	yHMPu5000034671_Blastobotrys_peoriensis@Seq_5222 or Candida_versatilis@Seq_2425	Candida_versatilis@Seq_2425	Candida_versatilis@Seq_2425;yHMPu5000034671_Blastobotrys_peoriensis@Seq_5222	rxn01294	kegg:R01764	benzoylformate carboxy-lyase (benzaldehyde-forming)	benzoylformate carboxy-lyase (benzaldehyde-forming)	1 `CO2` + 1 `benzaldehyde` = 1 `H(+)` + 1 `phenylglyoxylate`	TRUE	1 MNXM13@MNXD1 + 1 MNXM371@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM764@MNXD1	4.1.1.7	BENZOYLFORMATE-DECARBOXYLASE-RXN	LEFT-TO-RIGHT	PHENYLGLYOXYLATE + PROTON => CARBON-DIOXIDE + BENZALDEHYDE	(1) cpd00067[0] + (1) cpd01447[0] => (1) cpd00011[0] + (1) cpd00225[0]	(1) H+[0] + (1) Benzoylformate[0] => (1) CO2[0] + (1) Benzaldehyde[0]	>	>	0	1	TRUE	Aminobenzoate degradation;Microbial metabolism in diverse environments
